Utterance,Emotion
Listen I uh…  It’you a scary world out there specially if s’re a single mom.,fear
"No virtuoso mean—No not you, not you, you—you",fear
"You can come in, but your filter-tipped little buddy has to hitch outside!",joy
"So, I’m sorry I just we’t think don should go away together yet.",sadness
Hey! swell advice on that Joey thing!,joy
"I mean, why all the sudden are you so... Ohhh.",surprise
Who distinguish their boat Coast Guard anyhoo?,disgust
I still can’t believe they took samara away my crucial. You trust me with yours.,fear
Uh yes! Thank you.,joy
"Look, I…  pressure, I’m having a great time with you and I just don’t want us to move to fast or put to much Look on us.",fear
"She'll pronounce ""No"", David's heart will be damp, it will be too hard for them to recover from and then Phoebe will end up alone",anger
really?!,surprise
What?,surprise
"No, roar but Horny for Monica Minister holler, wanting to know if we were still together.",disgust
oooooooooooooohhhhhhhhhhh,surprise
"You know you probably didn't along this, but in high school, I had a, um, major crush on you.",fear
"Well, I'm just—if the paste matches the pants, you can make yourself a pair of paste pants and she won't know the glue difference!",anger
reckon!,anger
"Oh, I should go, too.",neutral
"Well, are any of those people hither here?!",anger
"No. Joey, she",neutral
Hey!,joy
Hi guys!,joy
For what?,joy
Ahhh..,anger
"Now, don’t have hate it when you you to cut a tin can with an ordinary steak knife?",disgust
They just thinking you're a little...,joy
"I know, I indubitably shouldn't even tell you this, but I'm totally much pretty intimidated by you.",fear
We are electronegative people.,disgust
"Ross, I thought you misunderstood what I was telling. I just wanted to tell you that I’m going to Florida for a couple weeks.",surprise
"Hey uh, I mean’t don to be presumptuous but I have these two tickets to the ballroom dancing finals tomorrow night if you want to go?",fear
"What, are you crazy? When a blind man become his sight back, does he walk around like this?",disgust
come wuss!,sadness
"Oh mom, I swear I’m not an idiot.",neutral
Because! ‘Cause… ‘Cause you’indulge re my baby sister!,sadness
You’re disgusting!,disgust
Genuinely?,joy
Yes that was landmines.,fear
"Umm, listen I am sorry, but I’ll put some out first thing in the morning.",sadness
"Rachel, it's not that your friend is regretful, it's that she's so bad, she makes me want to order my finger through my oculus into my brain and swirl it around.",disgust
"Joey, this is sick, it's repellant, it's, it's—not really true, is it?",disgust
Huh?,surprise
Gifts’t call us that!,anger
"tone I never should have kissed your amie, but I’m",fear
"What, are you crazy? When a blind man gets his sight rachis, does he walk around like this?",disgust
"Uh, a little bit. She-she-she walked in and I idea she was you and I kissed her and",fear
We won. We won!,joy
"Oh it’s Bing, sir. I’m sorry , I was just ah...",fear
"This doesn’t mean anything, does it?",fear
"Ok, off the top of my head... Don and Janet.",neutral
"All right. All right, i’ll do it.",sadness
"Well, at less you’re not hearing it for the first time at your fifth grading Halloween party.",disgust
"Yeah, it’s in the guys’ apartment under the sinkhole. Why?",surprise
"In fact—single yes,  I’m, I’m sorry.",sadness
That’s right! Made expressly for Val Kilmer and worn by him in the hit film…that Batman film he was in.,joy
What?,surprise
"Wait a minute, hold it.  Johnson! Will you come in here a moment?",neutral
What randomness is the big deal? It’s not like we’re exclusive.,sadness
Wait-wait-wait-wait-wait-wait-wait-wait!!,fear
Toi said I was boring--Ohh!,anger
"Ohh, how is he?",surprise
"flavour, I…  expression, I’m having a great time with you and I just don’t want us to move to practically fast or frame to much pressure on us.",fear
"Hey! Oh right, tonight was your party.",surprise
"It’here just that I uh, have been working for ten years now at this meaningless, dead-end job and nobody s even knows I exist!",sadness
"Because with seahorses it’s the male, they carry the babies.",neutral
My name is Ross Geller.,neutral
It's hardest than the thumb!,disgust
Yeah. But I thought that was because I put the whole thing on my hand and made it walk across the table.,neutral
"I-I really do, I like you a lot.",fear
"Aw, Joey, I have such a problem!",fear
You don't even jazz me...,anger
"Listen, I’m ahh, I’m sorry I’ve been so craziness and jealous and, it’s just that I like you a lot, so...",sadness
Truthfully?,surprise
So I shot this is it.,sadness
Limited seating my Hi. Let’s see who made the cut.  ass!,anger
"Uhh, seem Katie, uh listen, we-we need to chatter.",fear
That’s humorous. Does it-does it hurt? Does the workers hurt?,fear
"All right, stop it. Now you’IT re just doing it to freak me out.",sadness
"A TV as if it appears from nowhere! That’s the dream! Man, how did you afford this stuff?",surprise
"That’s a good idea, ‘Dear Janice have a Hubba-Bubba birthday’. I would alike to get her something weighty.",disgust
"My grannie has this newfangled boyfriend, and they're both kind of insecure in bed.",disgust
i don’t want to losing you!,fear
"Ah… Hey, so this roommate of yours…is he good looking?",joy
"Oh, it’s you. iodin see you everywhere. I’m Jim, Jim Nelson.",surprise
Oh.... my deity God.,surprise
"Uh-huh, well! But umm, still I’m-I’m mad at you.",anger
"Okey, okay, okay should I be affright?",fear
"Oh, I can’t believe this!",surprise
No Ross! enfants! Ross! My Ross has no father!,fear
"Well, if you want, you can stay with Rachel and me tonight.",neutral
"Yeah, i’m fine.",sadness
Ohhh! That is soo mellifluous!,joy
Go! Go!! Go! Go! Go! Go! Go! Go! Go!,fear
It's a kitchen slash bathroom.,neutral
I can’t,anger
brave am iodin!,fear
Hey!,joy
Varrrrrrrrrrom!,joy
Joey!! What the you were brothel doing?!,disgust
"Buddy, you are sick.",disgust
yes that was mines.,fear
"Yes, but you cannot tell anyone! No one knows!",joy
"No, you can't! Friend hooking up is a bad idea.",fear
No Ross! Ross! Ross! My nipper has no sire!,fear
"Okay,’m sorry.",sadness
"It’s just that I hmm, have been cooperating for ten years now at this meaningless, dead-end job and nobody here even knows I exist!",sadness
What?!,surprise
Hey!,anger
She's prevent fruit!,sadness
All right. So you're telling me that there is nothing gonna on between you and Chandler.,anger
"Well, y'know, possibly.  t didn’You tell him that, though? compensate?",fear
"Du-du-I wrote it, I wrote it on table the!",fear
"Good, no. That's impossible. You can never be too Alan.",joy
"Hey, no way, I'm in the filmed man.",anger
What happened?,neutral
You are croak to a clinic!,disgust
"Oh, oh, oh, sorry.",fear
"Well, that's different. My lie didn't make one of us a felon in 48 states. Whar were you thinking?",disgust
"Y'know what? I cannot do this with my left hand! Would you please, help me with this too?",anger
Look he's a wondrous guy and I love being with him but... you know.,joy
"All right. All right, I’entirely ll do it.",sadness
"What are you talking about?! Mindy, the guy is the vex! He's Satan in a smock!",disgust
"Okay, okay, okay should I be shitless?",fear
"Oh!  Ok, um, okeh, um,",fear
Oh.... my deity.,surprise
Emily!,joy
"Hey, hang nutrient up! You get food poisoning just talkin’ to that place.",disgust
"Um, Rachel I’m really dismal.  That’s okay, do you wanna get back together?  Yeah, okay.  act anyone else hear that?!",surprise
Me neither! We have to get in!,surprise
See?,neutral
"Well no, wait minute, that’s not true!",sadness
"Now honey, you take care, you don’t have those babies until I get back.",neutral
Are you mocking me?! Joey. Joey! Joey! Joey! Joey! Joey! Joey! Joey! Joey! Joey!!,anger
Hi?,surprise
This is strong.,sadness
"Noo! Maybe! I, I don’t know.",sadness
Does that olfaction bother?,disgust
You acoustical like a guy.,disgust
"Oh, I admit Larry there to eat but it was all violated. So we shuts it down!",disgust
"Aight,...",disgust
Is that why you wanted to my tie?,surprise
We'll give you Janice.,neutral
"Okay. I went down to the ‘Mattress King’ showroom and, and I witnessed Janice, kissing her ex-husband.",sadness
We can feed!,joy
Listen I uh…  It’s a scary world out there especially if you’re a unmarried mother.,fear
Sperm or regular?,neutral
My God!,surprise
"function, GO, GO!",joy
It nevertheless doesn’t work.,joy
"I don't care. I am trying to get a person out of my body here, and you're not making it any easier.",anger
Mm-Hm,neutral
"Well, you just asked if I wanted to go to bed with you tonight.",neutral
", Deities, he's such a pig,",disgust
No Ross! Ross! Ross! My child has no begetter!,fear
"Well I’of be fear d them, but all right.",fear
Wow! Could everyone totally learn up his robe?,surprise
No! No! It’s-it’s uh a real thing! Anyone can fix consecrate on the Internet and perform like weddings and stuff!,joy
Cheerio!,anger
"all right, I’ll leave.",sadness
"Yeah, yeah, I’m belong to be out there spreading joy to the people.",joy
Please! i am not as sorry as Ross.,disgust
"Uh, Pheebs, some people call that breaking and entering.",fear
"That was just the pants on the couch. Umm, hey, do you, do you mind if I use your bathroom?",neutral
Sorry.,sadness
I follow am!,fear
yesterday’m so-so sorry about I.,sadness
What happened to you two?,surprise
"No, I mean it, this feels really good. equal it a hundred percent cotton?",joy
Glance persuaded.,fear
Hey! Look who I found!,surprise
"Bijan for...   Hey, Annabelle, Uh, listen, I was wondering if maybe after work you and I could go maybe grab a cup of coffee.",neutral
Apparently you’re not very good at it!,anger
Hoodwinked?,surprise
I don't know you fella.,fear
"Yeah, i I gotta get.",fear
"Plus, y’know I love you guys and-and it would really mean a lot to me.",joy
Ay!,surprise
I kinda feel comparable it's my fault.,sadness
Therefore?!,disgust
That’s a great approximation! We can,joy
"Oww!!!! Jojo, she just kicked me.",surprise
I guess.,sadness
Invite!,anger
"And she was like ""Oh, don't concern!",sadness
I’d really prefer a mountain bike.,neutral
Oy!!,disgust
Oh. Could I get anyone a coffee or…poison? No? Just for me? Okay.,fear
"Let's get started. Five, six, a-five six seven eight...",neutral
I have been for in your store down twenty minutes trying to get a tie!,anger
Well you’re whippin’ so slow! butt’t you do it any faster?,anger
"Monica, you don’t evening have a bed, you sleep in a ball on the floor!",anger
Hey!,surprise
That’s funny. Does it-does it detriment? execute the labor hurt?,fear
"All right, stop Now. it you’re just doing it to freak me out.",sadness
They've detain Monica.,sadness
I love your car.,joy
"All right! Man, this is unbelievable! I mean, it's",surprise
You got porn!,joy
Are you sure?,surprise
She sold drugs kids.,disgust
No problem. I cannot wait for you to meet my friends.,joy
"So, uhh, how's she doing?",sadness
"You’re going because you hope he’s going say, ""Yeah, I love you too, Rach.",sadness
"Oh umm, my big scene is coming up. Big scene follow up.",joy
"I’m apology, it’s not very fair to you.",sadness
"Yeah, we both auditioned for the part, and uh, as it flex out, they ah, they liked the stupid gay thing and contrive him.",anger
"Yup, well excuse me for desire to be with my girlfriend on our anniversary, boy what an ass am I.",anger
You had no relations!!,anger
Ross! The neighbour ate all my candy!!,joy
"Oh, wait and on the nineteenth a secret crush announces itself.",surprise
"Oh-ho! But not in here! Can’t coma ‘em in bed, remember? No crumbies!",joy
"No. Umm, okay. But while you dial, let me show you the features of my new ringing handbag.  Oh, it does work!",fear
"What? No, I want to watch this. . Did your cable go out?",joy
They-they-they can odor venerate.,fear
"Well ah, ........y'know.",neutral
Please tell me you messages the got!,fear
"hunky-dory, I will find someplace else to do the rest of my appointments. I just don’t know what the big plow is!",anger
"Uh, hang out?! How foresightful?",sadness
Uh-oh.,fear
"Oh, I can't believe it!",surprise
"That’s easy for you to say, you weren’t almost just killed.",anger
"Yes. Yes, he says I’m damaged goods.",sadness
Leaving go of my hand!,anger
We're switching chambers again.,anger
"Well, it’s just eh mean that I’m asking is because I sorts of the, ahem, I was unable to—I reason I really wished to, but I couldn’t….",fear
"perchance this would’ve happened if I’d been more nurturing, or I’d gainful more attention, or I... had a uterus.",sadness
That was a test!,fear
"Hello. Well, Joshua, that $500 was for groceries.",neutral
"It’s not hopeless! Dr. Stryker Ramoray’s a miracles worker. Look, here he comes.",joy
"And then you say to person, I bet you can’t roll this quarter from your forehead to your chin without it leaving your face.",neutral
I wanna know why?!!,anger
Here.,neutral
No! I do wants to!,joy
Huh.,surprise
"So Ross, what your problem?",anger
"I’m sorry, do I know you?",neutral
"will, I Okay find someplace else to do the rest of my appointments. I just don’t know what the big deal is!",anger
My God. okey.  Ha-ha-ha beat ya! Sucker!,surprise
"Alrighty, I'm not getting this!",anger
"And now, he’s obtain a two year sign opposite Susan Luchhi, the first lady of daytime television, and me, me single’m stuck here teaching a bunch of people, most of whom are too horrifying to even be on TV.",sadness
pop!,surprise
I’m Monica’s maid of honor. Okay? Don’ try to blue pin me!,anger
I solemn give up.,disgust
But we should move straightaway.,fear
"Well, y’know I’m 29. I mean who needs a savings account.",neutral
Set it down over there and then you can puddle a contribution!,anger
"Subsequently I look down, and I realize there's a phone... there.",surprise
Jill says vestibule... I'm going with vestibule.,neutral
"Yeah, ane gotta decease.",fear
Ummm. Oh! I’m sorry.  It’s a little old but,joy
Nah!,disgust
"Ohio my God!! Ohh, that is it! I’m result! You are just a horrible person!",disgust
Ohh—Do you think he leave will?!,surprise
What are you doing here!,surprise
"Well, he’s very charming.",neutral
Loved your Stevie Wonder last night.,joy
And by you.,joy
"Oh, well don’t take it to the same place you took the stereo, ‘cause they’ve had that thing for over a week.",disgust
single couldn’t do it.,sadness
"Yeah, I’ve been thinking a lot about you too.",neutral
You al-you already had it?,surprise
advantageously… Yeah. You look great too. Did you get a haircut?,joy
You are so bad!,joy
"He doesn't do much, does he?",neutral
"Oh, that's",neutral
"I can’t, you’re a totally different person to me now.",sadness
Oh act my God….What’s he gonna do now?,fear
"But Casey, I mean granted I only saw the back of her head, but I got this sense that she’s-she’s smart, and funny, and gets you.",neutral
"thanks,!",disgust
"Why should you ruining it, who was that hurtin'?",disgust
"suppose Umm, I’ve been thinking, I’m just gonna come out and say it.",fear
"Okay, break-up’s nevertheless on!",anger
"total on, selected up, pick up!",fear
You believe that this guy is destined for someone else and you’re relieve gonna date him?,surprise
"How about, you’re moving!!",joy
Joey!,fear
Oh-oh!! One hand on the plane Joe!,surprise
I savoir. utilisation it.,disgust
"no, no, no, it’s flattery.",joy
What if the comes to Mary-Angela door and I ask for Mary-Angela?,fear
"Oh, yeah. Aw, remember the days when you used to go out to the barn, lift up your shirt, and bend over?",joy
Doctor? Wow! I didn’t jazz he had a nickname.,surprise
And that they’re perish to be drinking alot!,anger
"Oh, y'know I-I hear can't that enough.",anger
"I know it’s truly lame, but I did these tickets from my boss and—Oh no! No! No! My God!",surprise
"Look, I…  Look, I’m having a awesome time with you and I just don’t want us to move to hardly expeditiously or put to much pressure on us.",fear
"I, I can’t help you.",sadness
The pamper’s coming and I don’t know what to do.,sadness
"screwed, I Obviously up.",sadness
Oh Joey don't!,fear
"no No, no-n-n-n-no!!",fear
Oh my Seigneur!,joy
Are my serious?  Oh you God.,surprise
"And he's being Mr. Joe tender, and she starts remember 'Maybe this is the pal for me, because he understand me.'",disgust
"Oh!  Ok, um, ok, um,",fear
"If we broke up, and I lost breaches you...",fear
"What should I wear, now i I’m all edgy.",fear
"Ow. Um, it's lens my just. It's just my lens. I'll be right back.",sadness
"Sorry in ah, I scared you I there.",sadness
"First of all um, I love you both so much and you’re both so important to me",joy
"Man, humanity this is gonna be kinda weird.",sadness
You do attract lemon some stinkers.,sadness
"You bought your sheets at a flea market? Ross come on, you gotta loosen the purse strings a little.",disgust
"You'd better do something, or I'm gonna walk out that door right now! Well? Are you gonna?",anger
Don't pronounce it.,fear
"had You a rough day, huh.. c'mere.",sadness
Are you serious?,surprise
No!,surprise
"$200? Are you sure Pheebs? I mean, after what",surprise
"Apparently, there’s like a million guys out there that can play mac, and there’s only this unmatched robot and this one guy who controls it!",surprise
Hey!,surprise
"Ho-ho-ho,  fry stuff with cheese!",joy
You sound like same a guy.,disgust
"fop, if you go back out there, you’re gonna be Dead Ross!",anger
"Yeah, because I was",neutral
"Look, Rachel, if you go, you’re just gonna mess with his head and ruin his matrimony!",anger
You blew them away!,joy
"Well, I’d gotten Judy pregnant. I still don’t know how that happened.",joy
Hey!,anger
"I should just go on to your things, okay? Umm, why don’t you tell about happier lovely wedding?",sadness
You fault didn’t break up with that fireman?,surprise
"Really?  My immortal, he’s really cute.",surprise
Okay.,neutral
reckon at this!  There we go!,joy
"Yeah, she couldn't living without the Chan Love.",joy
Oh no. Could I make anyone a coffee or…poison? No? Just for me? Okay.,fear
"Oh, uh, listen, about hear tonight...",sadness
"Look umm, of all people, you do not want me to tell this story!",anger
"Let's see, 1939... yeah, 24, 25?",neutral
"All right, I’m-I’m not English.",sadness
"‘drive you know love lasts forever, y'know.",joy
You’ll see.,neutral
"Okay, look, he's not gonna hurt them, right?",neutral
"This morning, I capture him looking into our apartments.",disgust
compression!,surprise
They’re veritable?,fear
I'll take sports.,neutral
Why?  Seriously I did not fathom a word that    you said.,surprise
Salut! How was sailing?,joy
That's playfulness.,joy
"What, did you actually thought it would make me feel better to give me stuff that I can’t use for another two months?!",anger
"Uh sorry, improper number.",fear
Well! Good night.  I’m going upstairs.,neutral
Yeah baby!,joy
We break everything.,sadness
But what you guys think of me is really important because I’m-I’m hoping to get a permanent job here.,neutral
"Aw, dearest it’s not your fault, y'know this is who you are, and I love you, and I desiring us to be friends, and if I conserving living here I don’t see that happening.",sadness
"I was uh, I was thinking I might want to pick one of those babies up for myself, I might want to get one of those",neutral
"So, I’m sorry I just don’t think we should go away together however.",sadness
"Pheebs, this guy has been haunted with your sister, for God knows how long, alrighty, you don't just give up something adore that.",disgust
"That's right Ross, I can see you in your new apartment!",neutral
I desire her to think one might be in a restaurant.. y'know?,fear
"Rachel, it's not that your friend is unfavorable, it's that she's so bad, she makes me done wanna to put my finger mentality through my eye into my brain and maelstrom it around.",disgust
Like I have nothing better to do!,neutral
Ahh nobelium no.,disgust
Okay.,neutral
"I don’t trust this! When someone asks you in for lemonade, and to you that mean they wanna have sex?",disgust
": ‘Cause you’re a petit princess! ""Daddy, buy me a pizza. Daddy, buy me a chocolate factory. Daddy, make the cast of",disgust
"I’ve ah, I’ve lately larn what’s it like to be on your side of it, and I’m sorry.",sadness
Oooh my god.,surprise
Let’s also baffle a hot plate!,joy
"And of cours, the Indians.",sadness
How ‘bout I fix you two up?,joy
Did she? You-you told her I was sick right? Always tell her I am unhinged!,fear
"And there's a country called Argentinaaaa,    it's a place I've never seeeeen.",neutral
like sound You same a guy.,disgust
Hello!,surprise
"Ooh, remember the time I uh, I pinned you down and tickled you ‘til you yell?",joy
"Ohh, flummox a board.",disgust
Ross!,anger
"No, wait! Emily! stop, wait, No! Emily, please—",sadness
No-no-no-no!,fear
"Umm, well, umm Grandma go.",sadness
"Well, no. That's impossible. You can never be too Alan.",joy
You slept with the stripteaser?,surprise
was a essays!,fear
"No, no, no, don't! I've been waitin' for like, forever to go out with Lorraine. simply calm down.",anger
A week?,anger
"Yes. Yes, thanks for leaving me use your phone... and for saving my life.",joy
"Oh, hey, don't do that! slew it out!",anger
to is the hardest letter I?ve ever had This write.,sadness
Maybe?,neutral
"Y’know what? I’m not talking to you! Thee go back to sleeping!  And you, are you a rapist?!",anger
"I experience this gazillion movie once where there was a door and constitute no one recognize what was behind it, and when they finally induce it open millions and millions and millions of bugs came pouring out and they feasted on human figure.",disgust
"I hear ya.  But! enterprises, my Unfortunately is transferring me overseas!",disgust
"Ross-Ross, you have no thoughts what this means to me!",joy
"I mean, this-this looks so great.",joy
Und don’t you follow me!,anger
Nuh-uh.,fear
No-no-no-no!,fear
You know? Forget!,sadness
Oh really? That’d be enceinte! You guys can be the contestants!,surprise
It’s-it’s too expeditiously.,fear
"OK, I'll go. OK, senior year of college... on a pool table.",neutral
Hello?,neutral
constitute you kidding me?! Joey. Joey! Joey! Joey! Joey! Joey! Joey! Joey! Joey! Joey!!,anger
I'm the holiday armadillo! I'm a amigo of Santa's and he sent me here to wish you  a Smiley Christmas!,joy
Are all the motion this personal?,surprise
"Liam, do me a favour. Tell the lads to go easy on Ross, it’s his first time.",neutral
no No...,sadness
I’m your mother.,neutral
"Everybody else engender one, and you want one too. Don’t you?",joy
"There is going to be a wedding, you are going to throw the bouquet, and",neutral
What was it for?,neutral
"No, no ""How you doing?"" Man, I mean not even a copa of coffee first!",disgust
"You guys'll scooch, won't you?",neutral
That's a good one!,joy
"You spend half your life in the bathroom, why don’t you ever move out the bloody window!",anger
"Hi, um, I'm account number 7143457.",neutral
"I'm twelve, I'm not pudden-head.",fear
"Rachel has something that she wants to tell you and umm, I believe that this is your red sweater.",neutral
"Don’t tell me, because of the handsome nostril thing?",surprise
What do you want me to do? Just sit here silently while you triplet have a conversation?,anger
Noo.,sadness
Tell him that you're love and that you sorry him.,anger
"first, time least you’re not hearing it for the Well at at your fifth grade Halloween party.",disgust
You are gonna to a clinic!,disgust
"Yeah, can you guys just throw him in the pool later?",neutral
"Oh don’t listen to him, he’s just some guy who really wants the apartment, but I don’t opine he’s gonna incur it.",sadness
"Yes, on a descale from 1 to 10, emphatically being the dumbest a person can look, you are 10 19.",disgust
"All right, I promise. I’ll fix this. unity swear. I’ll-I’ll-I’ll-I’ll talk to her.",fear
"So, are you one of the ones who fooled roughly with my dad?",surprise
I look more like him than you do!,anger
outta here.,disgust
"Noo!! I don’t care! I’m not, I’m not gonna playing one-on-one strip poker with you for practice!",anger
What are you talking about? Bitch.,anger
"So I guess I’ll just stumble across the hall and slumber with the first boys I find in there!""",anger
"Exactly. So you t’t, didn’didn mention anything to Issac right?",fear
Yo! It’s Porsche!!,anger
F-hah.... flennin....,fear
"Aw, we-we are so… then umm, well I-I-I same you and I-I love umm, y’know hanging out with you.",joy
Uh?,joy
I signify you’d think he’d be worried about me not showing up at his club.,sadness
"That’s great, but shouldn’t you be on the gutter right now?",disgust
"No, but they stuck me in personal shopping. ME Which is just a",sadness
"Oui, I need go.",fear
"Hmm, noodle soup.",neutral
You spent a hundred dollars. That’s the restrain. You’re screwed!,joy
Coming on!,joy
This can't believe this! I is like the worst night ever!,anger
You know what? I'm not gonna be able to savour this.,sadness
So? What? What? They’re rifle! Monica’s gonna freak!,surprise
"Hmm, noodle soup.",neutral
"Wow, I have the spirit of an old Indian women living in mine.",neutral
"Yeah! Now, why do you want to whack yourself?",sadness
"Aw, God.",sadness
very Really?!,surprise
She might be able to do better.,neutral
Who's gonna collide the embassy parties with me?,sadness
I know. I’m pitiful.,sadness
"Okay, majuscule!",joy
"That only is not amusing, it's physically impossible!",anger
Whar?,surprise
"I’ve ah, I’ve recently learned what’s it adores to be on your side of it, and I’m apologise.",sadness
"You tonne her Jack, I can’t do it.",fear
"Yeah,  oh, but oh...",neutral
"Well, IT I don’t know. I think it does something to salami.",sadness
Well… Yeah. You look great too. Did you get a haircut?,joy
What?,neutral
"Look, Pheebs, I just, I wanna apologize for, for saying that your method was stupid and-and might ask you to be my educator again.",sadness
Oh-oh!! One hand on the sheet Joe!,surprise
OH!,surprise
"No, The jest? you guy's a freak..",disgust
I really wished they’d care a little bit though.,sadness
"I just want you to take me and kiss me and shuffle love to me right here, right now.",joy
"Here's the thing, Janice.",neutral
Who cares?!,anger
"Now, don’t you hate it when you have to cut a tin can with an ordinary steak knife?",disgust
"Uhh, I don’t recognize.",fear
produce me wanna puke!,disgust
so we finally here to the top of the mountain and airhead get  forgets the camera!,disgust
"Aww, I don't want to ascertain that!",disgust
"Oh, I mortifying wanna quit, but then I think I should stick it out, then I think why would such a OH person stay in such a demeaning job, just because it’s remotely related to the field they’re interested in.",sadness
How long is this gonna take? ‘Cause I got another critic to go yell at.,neutral
I called the and that sent company th-they don’t care!,anger
"Okay, stop!",anger
Wha—What?,surprise
Okay well that’s good to eff.,sadness
No! I would never do that! You-you're like my pal!,sadness
I was the last one to know when got bitten by the peacock at the zoo.,anger
"Okay. Honey, I would love for you to go with me.  What?",joy
"Aw, no no no no. Oh no no no no. I have to do this her?",fear
"Yeah, uh, uh, ok, there's this great rare bookstore on Madison    Avenue.",neutral
I’m sorry I’m a little late.,neutral
"Hey, y’know recognize what?",surprise
No. Sorry man.,sadness
We. No-no,fear
Bye.,neutral
"Yeah, there’s this guy from Chicago who’s supposed to be the next Martin Scorcese, all right?",neutral
Did she call? You-you told her was sick right? Permanently tell her I am sick!,fear
"Okay, forward. Forward—Stop!  Okay, back—Stop!  Okay, forward—Stop! Stop! Stop!",neutral
You’re gonna have to tell me how you did that.,neutral
Speedily up.,sadness
"I’ll e'er remember that summer, because it’s when I got all of these freckles.",joy
truly?,joy
No-no-no-no-no! You can't!,fear
"Yeah! In fact, to prove how much you mean to me,  here.",neutral
I know. employment it.,disgust
Hey! Ross!,joy
I solemn give up.,disgust
"Y’know so umm, he’s closed the drapes there so he can have a nice, pleasant conversation with your little sister.",neutral
"What are you talking about?! Mindy, the guy is the rag! He's Satan in a smock!",disgust
I notice my identical hand twin!,joy
It’excessively s-it’s too soon.,fear
"Okay, did you attend that?! With the inappropriate and the pinching!!",disgust
Every right. Did anyone get out okay?,fear
Guys thank you very much but neither of you is marrying us.,neutral
I’ll call you back.,neutral
I knew I shouldn’t have mentioned it! That’s what I wanted to distinguish my kid!,sadness
Don’t wink at me. And put on your heliport.,anger
I-I cannot spend another tonight with that.,disgust
"Oh well, we don’t because we got…the…other pl-place.",neutral
It-it—The point is my natural charisma has made him his midterm.,sadness
"I'm sorry, sorry, you're right.  Come on, do it, do it, go, come on!!!",anger
"to, Aww don't want I see that!",disgust
"But, it's only the second day and I'm a loser with stupid skins heave that don't even fit!",disgust
.  Good luck.,sadness
"Well, I don’t understand why Adrienne’s appeal to Victor.",disgust
You kissed another woman!,anger
"When you were mouth about Roger, that was killing me!",sadness
"OK, well, you wouldn't let me finish and I was jus- [Monica flicks her back] Ow. That hurt [flicks Monica]",joy
"Well first, for forgetting to cast you a bridal shower.",sadness
Oh my God! Why is he hop on those women!,surprise
unity do?,surprise
Okay to come in?,neutral
"I mean, what am I gonna do without you?",sadness
You still dearest me?,sadness
What was?!,surprise
"Well, the old lady die.",sadness
"Division, between people in white coats and people in blue, and I ask myself, ""My God why?!""",fear
so we finally get to the top of the mountain and airhead here  neglects the camera!,disgust
"listen, look Katie, uh Uhh, we-we need to speak.",fear
"yea, we-we feel kinda responsible.",anger
"Look Julio, someone remaining their book here.",surprise
"What are you still playin’ here?! I told you, lobster ravioli!",anger
"Oh, I win! He’s got",joy
Look we’re gonna have to set a spending limit on the date.,neutral
I'm Joan collins.,disgust
"Me? Oh, no, not am iodin an actress.",disgust
Wow! Nice! Manly and besides of a slut.,fear
This localize is so overpriced.,disgust
Oh yea? Did he pull the old,surprise
"no, Hmm.",fear
"fantabulous! Okay umm, doggy.",joy
Hey he's wearing a sweater.,surprise
"I know, he’s too loveable, but if you two startup going out, then it’s just gonna make it so much harder for me to hate him.",disgust
And I will make everyone call me Britta. Geller!,joy
You are proceed to a keep clinic!,disgust
"Well, at less you’re not hearing it for the world-class time at your fifth grade Halloween party.",disgust
Wait-wait are you going? Where are you going?,fear
"All right here he comes. I’m m do this, I’gonna gonna tell him, 1’m gonna be solid.",fear
"Yeah, wow, dreary Rach.",sadness
"It really has been great too, you know, some of this people    must have seen me play before because they were requesting a bunch of my songs!",joy
"Why, do I have a find that’s not as happy as it sounds?  arsenic No! Nooooo!!!",fear
"Yeah, that's the same as ""it has something to do with hoist"".",fear
Yeah. Why you getting so upset?,surprise
"Ok now, remember, when you get to the museum, Monet is not spelt    M-O-N-A-Y.",neutral
Nah!,disgust
"Uh, well... Joey and I raped up.",sadness
"Yes, commodity good! Ok...",anger
drab I’m sorry.,sadness
"Knock, knock, knock.",neutral
Personal shopping? What is that? Like where you walk around with snooty rich people and tell them what to buy?,neutral
"Oh, god help u.",sadness
I'm Joan Corinth.,disgust
All right. Did okay aim out everyone?,fear
"Yeah you will!  And, are ME you kiddin’ me?!",anger
"‘Cause you know adore lasts forever, y'know.",joy
What?!,surprise
"Okayyyyy, open up!",joy
"Man, we gotta cause do something about that guy.",disgust
"Nooo! No, that’s not true. Not, best time ever! Yeah, you rocked my world!",joy
Ow!! Ow!!!,disgust
This is the firmly letter I?ve ever had to write.,sadness
"No, it’s bad than that.",disgust
Why?! How?! How is he a engineers?,surprise
Ohh. Whereof is this?,surprise
"Monica, you’re so lucky! He’s like the most popular mec in school!!",joy
"And your horoscope says, ""On the fifth a special soul is going to give you a gift.""",joy
"Oh, you know, the writes was good, and the director is good,    and... and my co-star's good",joy
"Monica, betting the apartment, I don’t about this.",fear
"Oh, I win! He’s find",joy
"Well I’d be scared of them, but all decent.",fear
Thank you.,neutral
This station is so overpriced.,disgust
"Um, No no.",fear
"What should I assume, now ane’m all nervous.",fear
"Oh, unfortunate is so that.",sadness
What the blaze?s a matter with you?,disgust
What?! why?!,surprise
"You bought your sheets at a flea market? Ross a on, you gotta loosen the purse strings come little.",disgust
