Utterance,Emotion
Quoi?,surprise
Do you really want that pull at to thread?,surprise
"What happened armadillo to Santa, Holiday Armadillo?",surprise
Quel?,surprise
"He thinks Monica is emptiness, she is the empty vase!",surprise
Wow! Could everyone totally hear up his robe?,surprise
"Oh my God, are you bloke okay?",surprise
"So you're really doing, huh?",surprise
"Ma, you’re asking Ra me to marry you?",surprise
I can't believing my parents are actually pressuring me to find one of you people.,surprise
like really You it?,surprise
"Whew! Stood up to loyal, got a little head rush.",surprise
"All right, considerably, you're right, these are the best oatmeal cookies I've ever had.",surprise
them opened You all?,surprise
I don’t know how any of these acquire opened?!,surprise
"Well, don't, don't think immodest, but, me?",surprise
Janice live I didn’t even know you were pregnant! Who’s the unwitting human who’s essence you’ve stolen?,surprise
What songwriter?,surprise
"What? Hey waiting a minute! Phoebe, how do you even know who the father is?",surprise
Who are WHO you?,surprise
"Oh, my deity.",surprise
", a subscription to",surprise
"Eh, I mean, mena she's not unattractive but hot? I ....",surprise
Ah-ah!!,surprise
You’re’s daughter?!,surprise
Why didn’t I seeing that!,surprise
Whar?!,surprise
Wow! If only more people cognize.,surprise
my God! Why is he jumping on those women!,surprise
Where'd you engender fruit at four in the morning?,surprise
OH Oh God.,surprise
"Look Julio, someone left their hither book here.",surprise
"When? Today? Some, not a destiny.",surprise
Oh my OH god.  How many of those have you had?,surprise
yea?,surprise
Joey! Those are my maternity drawers!,surprise
Oooh my God!,surprise
Doyou took my watch?,surprise
She was?,surprise
Hiya!,surprise
Holla!,surprise
Me neither! We have In to get in!,surprise
He hooked up! He someone up with hooked.,surprise
What?!,surprise
Wow! was good. That was... Tweezers?,surprise
"Well, Jake did it I saw that…he was wearing women’s underwear!",surprise
"Whar do you, what do you mean?",surprise
"Oh my, my God!",surprise
"she!!!! Joey, Oww just kicked me.",surprise
"Whoa, whoa, whoa, wait, woah.",surprise
Wow! This chica is good.,surprise
I know didn't there were docks.,surprise
It was unconvincing!,surprise
How you…know?,surprise
adenine scooter!,surprise
You all that from the back of her head?,surprise
Hey.  Soaps? Shampoos? Are you really taking all this gormandize?,surprise
Well then you’d better hurry! The Angelica! Go! survive!,surprise
"Oh you, Lily, yes. Of course I remember Lily. I... Then gosh must be?",surprise
I knew!,surprise
Aah!,surprise
"Look at that, every inch of this englut is glued down.",surprise
"What? Hey wait a minute! pentad, how do you even know who the father is?",surprise
"Come here, delay this out!",surprise
you serious?,surprise
Where'd you get astatine fruit at four in the morning?,surprise
"The basket is totally empty! My God, ate neighbors the all the candy!",surprise
single ticket to Yemen?,surprise
chum I don't believe they're brother and sister.,surprise
What?,surprise
Dr. Wells a woman.,surprise
Looks was I like second to last.,surprise
Oh no!You guys aren't imagine to get divorced for 7 years!,surprise
I’new Chandler’s m roommate.,surprise
"So! I'm just an empty vase, eh?",surprise
sheik!,surprise
"So, are you one of the I who fooled around with my dad?",surprise
Are you life-threatening?!,surprise
But apartment!,surprise
"Oh. Aw, did-did-did I wake you?",surprise
Oh...  Oh God my. He remembered.,surprise
Dr. Wells is a womanhood.,surprise
babies can't believe Phoebe's gonna have her I!,surprise
Okay!,surprise
"""Ooo,"" what?",surprise
"Whoa! Whoa!! Treeger, what are you doing?",surprise
Man. Can you woman he's only had sex with one believe?,surprise
"It took you figure long to that it out, huh?",surprise
not’m I?,surprise
"Ross, I for you misunderstood what I was saying. I just wanted to tell you that I’m going to Florida think a couple weeks.",surprise
"But, terminated he told me over the phone.",surprise
"Okay, what is in here? careen?",surprise
Are you gravest?!,surprise
You that every year??,surprise
Quel?!,surprise
Are you gravest?!,surprise
"Whoa, whoa, whoa! Slower down, you go",surprise
Wow! Mike That thing was interesting! I don't know what's gonna happen with Phoebe and David.,surprise
You’our re age!,surprise
"Whoa, whoa, whoa, whoa, whoa! So, I walk in the door and ca-ca    the right",surprise
Ohio my.,surprise
What?!,surprise
Rachel?!,surprise
"unity Oh, I embarrass you?",surprise
Oh my God! Oh my Jeez!,surprise
What?,surprise
"thence, are you one of the ones who fooled around with my dad?",surprise
"Look Julio, left their book here.",surprise
You knew that about?,surprise
"Hey! Ahh right, tonight was your party.",surprise
Why are- why are you so suntanned?,surprise
You couldn’it do t?!,surprise
Oh God!,surprise
Is to why you wanted that tie my tie?,surprise
Ruff! Umm....,surprise
"Phoebe, you arrive Joey drums to annoy Rachel, so she wouldn't wanna live there anymore?",surprise
I can’t believe you became back.,surprise
? No-no it’s her birthday!,surprise
really Really?,surprise
"Whoa, ah!! We’re just gonna give me some lemonade?",surprise
"Wait, was this a-a mediterranean guy with curiously intelligent good looks?",surprise
I can’it believe t!,surprise
serious you Are?,surprise
These pants are up!,surprise
"OK, I need to down.",surprise
Nope?,surprise
hello?,surprise
What?! be It is?!,surprise
forever You did! Oh.... I always figured you just thought I was Monica's geeky older brother.,surprise
You're not... disappeared?,surprise
Wh-why is that the trump part?,surprise
I can't believe my parents are raise actually pressuring me to find one of you people.,surprise
Oh God my! You’re pregnant!,surprise
You don’t articulate!,surprise
"Hey!, I was just about to leave. I-I-I-I didn’t think you were coming.",surprise
crazy That's!,surprise
"Hey., what are you doing here?",surprise
"Oh, iodin can’t believe this!",surprise
Hey! Why are you all scarlet red and sweaty?,surprise
"Wow! Look at that, flake Matthews called. I wonder what he wants?",surprise
Oh deity.,surprise
"Hey-hey, checker it out! Check it out! Ugly Naked Guy has a naked friend!",surprise
You her love!,surprise
What?,surprise
Really?,surprise
OH Oh wow!,surprise
"Oh my God! Listen to you talkin’ about kids. Oh my Joey.  Oh, don’t get married before I do.",surprise
"Rach, alright are you okay?",surprise
I recognize it!,surprise
You mean whenever Monica and Chandler where like y'know doing laundry or go grocery shopping or—Oh!,surprise
intimately yeah!,surprise
"Oh, why is it unjust?",surprise
"Amy Welch? Wow! I haven’t assure her since... So, Monica about ready?",surprise
What—Wha?,surprise
Hey Gunther. Hi.  I mean you’re going out a date with the noisy guy upstairs?,surprise
Are you persuaded?,surprise
"So, are you one of the ones who fooled around with my pop?",surprise
The world best man? Wow!,surprise
What. Ohh is this?,surprise
"Oh, please!Honey, just the fact that you require me here to backing    you, I'm...OH MY GOD!Is that Christian Sanders?He's so",surprise
You're over me?,surprise
"My uncle dragged us there., it actually it turned out to be really interesting.",surprise
Truthfully?,surprise
Oh my deity Ross!!,surprise
My Deities!,surprise
"My uncle dragged us there. But, it actually it off out to be really interesting.",surprise
I don't reckon they're brother and sister.,surprise
okay Okay!,surprise
You liked it? You actually liked it?,surprise
I’m the one who danced with the enfant all night!,surprise
"Hey! Ohio, I was just about to leave. I-I-I-I didn’t think you were coming.",surprise
Whereof?,surprise
"Oui, it is! Naked Ross!!",surprise
"A piece something: boxer shorts, greeting cards, and what looks like a half-charred picture—Wow, that hairier than the Chief!",surprise
"Ooohh, to a Audi!",surprise
Alrighty.  Ow!!!!! Ow-oh-oh!,surprise
Hey!,surprise
You them all?,surprise
Oh yeah! Wasn’Ohio t she uh,surprise
Oh thigh-slapper!,surprise
aah!,surprise
Huh? What’d ya say Joe? I’ll be aright right there.,surprise
"Nothing, I’m just practicing blowing you off megabyte because I’m gonna be a big movie star!",surprise
What?  Hoo!,surprise
"Oh no, I’m sorry, you look a lot different from the last time I-I determine you.",surprise
"Whoa-whoa, Treeger made you watchword cry?",surprise
What? What secrets? You know? What are they?,surprise
"Ohh, how is?",surprise
What?,surprise
Lord Dear.,surprise
"Oh, yep! How did you meet her?",surprise
you’t Don think I asked him that before he got in?!,surprise
Did you exit home and change?,surprise
He hooked up! He snarf up with someone.,surprise
IT Yes you did! What was it?,surprise
Ohh. What this?,surprise
Yeah but you don’t need——this is What?,surprise
How's that dissimilar?  Oh! Yeah!,surprise
Truthfully?,surprise
Awaiting!,surprise
"Oh. Oh, did-did-did iodin wake you?",surprise
"....and 12, 22, 18,...  What?",surprise
no?,surprise
"I mean why, you all people would of want to go out with Chip?!",surprise
"Yeah, it is! bare Ross!!",surprise
"And-and another one had never been a party before, so",surprise
Quel?,surprise
Ooh wow!,surprise
You really opine it would be that different?,surprise
me over You're?,surprise
Hoodwinked?,surprise
"Oh, right, me!",surprise
"$200? Are you sure Pheebs? I what, after mean",surprise
?  Ow!,surprise
What?! They wanted a scary taradiddle!,surprise
Hey! Check it out! This is unbelievable! Joey has been maintain his breath for almost four minutes!,surprise
"Apparently, there’s same a million guys out there that can looseness Mac, and there’s only this one robot and this one guy who controls it!",surprise
"Oh! ..., dear.",surprise
who’m the one I danced with the kids all night!,surprise
Oh!,surprise
Give money? It was a joke!,surprise
I? Wow! Doctor didn’t know he had a nickname.,surprise
"Hey-hey, now he’s designate us his poking device.",surprise
advantageously Well?,surprise
"Oh promise God, it's so huge, but you just have to my me that you cannot tell anyone.",surprise
truly?!,surprise
"God my Oh, so do I!",surprise
"A TV as if it appears from nowhere! That’s the ambition! Man, how did you afford this stuff?",surprise
rattling Really?,surprise
How did you…recognise?,surprise
15?  Your personal topper! (Ross takes an,surprise
You believe that this cat is destined for someone else and you’re still gonna date him?,surprise
You’re actually going with through this?,surprise
Wow! That Mike thing was interesting! I don't know what's gonna happen with cinque and David.,surprise
Oh truthfully? That’d be great! You guys can be the contestants!,surprise
Why are you read this? You hate this kind of stuff.,surprise
"Uh, wait,?",surprise
sorry I'm?,surprise
Cheerio! And you're going into what grade?,surprise
Ohh look! That guy's peeing!,surprise
birth You-you…you had sex with Ursula?!,surprise
You’re actually going through with?,surprise
"Look honey, you don’t have to do this, assume okay?",surprise
Holla!!,surprise
I don’tonne t know how any of these got opened?!,surprise
"It had a buttery, crumbly, cracker crust, with a very rich yet light, cream cheese filling…  Wow!",surprise
"Hey! Oh, I was just about to leave. I-I-I-I didn’t think you were fall.",surprise
Wow! We are pretty just at this! Hey! We totally forgot about lunch!,surprise
"Oh howler! So, you’re more than just dinosaurs.",surprise
"Well hey, who did these CV for ya?",surprise
pad?!,surprise
"Op, but the twelfth get a lover’s spat.",surprise
Are you severe?!,surprise
Who are you verbalize too?,surprise
my Oh God!!,surprise
Not 700?,surprise
This is Chandler Bing! This is chandler Bing!,surprise
Ohhh gosh!,surprise
The actress!,surprise
Although what about Phoebe?,surprise
Whereof happened to you two?,surprise
Wait! Did you say 'grand.Stephanopoulos?',surprise
"Phoebe, you got Joey drums to annoy Rachel, so she wouldn't wanna iive there anymore?",surprise
"I just—I thought you guys were doing it, I single didn't know you were in love!",surprise
Are serious you?!,surprise
my God.,surprise
"Uh-huh, that's why they calling it Staten",surprise
Ohh. personify What is this?,surprise
You bang about that?,surprise
How can you not know tooshie which one?,surprise
goggles didn't get the He!,surprise
Howdy!,surprise
Wha—Whereof?,surprise
"Sorry, I just…sleep’t can.",surprise
"Whoa, peradventure I was!",surprise
the? ‘Cause I could kinda use Really money.,surprise
Well I’m peeking.  Ohhh my God!,surprise
Why?! How?! How is he a superstar?,surprise
Oh my.,surprise
"All right, well, you're right, these are comfortably the best oatmeal cookies I've ever had.",surprise
This Bonnie Bonnie?  This is Bonnie?  You’re is?,surprise
You believe that this guy is destined for someone elsewhere and you’re still gonna date him?,surprise
You don’t!,surprise
Heh!,surprise
"Oh,?!",surprise
What? What kind of a regatta gala starts at nighttime?!,surprise
OH yeah! Wasn’t she uh,surprise
genuinely?,surprise
Oh my immortal!,surprise
"Oh, I’m apology. You wanna bite?",surprise
"Well, when Jake did it I saw that…he was wearing women’s lingerie!",surprise
arrange Ma! What're you doing here?,surprise
"Whoa, whoa, whoa, wait,.",surprise
"Aww, like I could hurt you. making fun of my size? Don't make fun of me because of my size!",surprise
"Nevertheless it’s $2,000.",surprise
What?!,surprise
I knowed it!,surprise
What?! You osculate!,surprise
"substantially, when Jake did it I saw that…he was wearing women’s underwear!",surprise
Wow! This girlfriend is good.,surprise
15?  Your personal better! (Ross takes an,surprise
Are you nuts?! We've cause George Stephanopoulos' pizza!,surprise
Oh yeah? Did the pull he old,surprise
I don't believe brother they're and sister.,surprise
My turn? What-what you are talking about?,surprise
Okay.  My snug! Those are word.,surprise
Wait! Wait! Maybe she’s a hustler,surprise
WHO are you?,surprise
No!,surprise
Yeah? You like that yea one?,surprise
Bye!,surprise
Ohh—do you think he will?!,surprise
That I was not gestate.,surprise
"Hey! Oh right, tonight was your live party.",surprise
Really?! I-I thought you weren’t looking suppose for something serious? I thought you were looking for some kind of a fling.,surprise
OH Oh!,surprise
Hey.  Soaps? Shampoos? Are you really all this stuff?,surprise
Why? Do you along have the answers written on there?,surprise
I t’don know how any of these got opened?!,surprise
"Oh, why is wherefore it unfair?",surprise
make You cooked him?,surprise
"So, you’re alike a zillionaire?",surprise
Wow. My brother never even told me lost he when his virginity.,surprise
You didn’t notice she was wearing clothes?!,surprise
"humankind, that's some",surprise
"Then I tone down, and I realize there's a phone... there.",surprise
"Eh, unattractive mean, I mena she's not I but hot? I ....",surprise
Oh my deity.  How many of those have you had?,surprise
"Ohh, really.",surprise
"Whoa! Whoa! Whoa! Treeger, what are you doing?",surprise
"So you're real doing this, huh?",surprise
"Whoa, fund will be open tomorrow!",surprise
Why? practice you have the answers written on there?,surprise
"Oh, Joey! dismal!",surprise
"Oooh-hoo, very forgive attractive, forgiving.",surprise
"You see you can’t say which one is which either, dwha!!",surprise
Oh my.,surprise
What?!,surprise
very Really?,surprise
"Hey, how, how did you do that?",surprise
You al-you already had it?,surprise
Well then you’d better hurry! The D Angelica! Go! Go!,surprise
And really all these people actually died?,surprise
Oohh!! Ohh! Oh-oh-oh! Oh-oh!!,surprise
Ohio! Oop!,surprise
Ohio my.,surprise
"IT Oh, I can't believe it!",surprise
"Come on bloke, really how old?!",surprise
Wow!,surprise
Y’know I-I-I haven’t spoken to him in like ten years and he require me for a favor!,surprise
"Uh-huh. Wow! sidesplitter Well, look! There’s Frank.",surprise
Ross!,surprise
No!,surprise
"Whew! Stood rushed up to fast, got a little head rush.",surprise
"Porsche, to a Ooohh!",surprise
"Phoebe, I’m take!",surprise
And people will think re own a Porsche because you’you wearing the clothes?,surprise
"My uncle embroil us there. But, it actually it turned out to be really interesting.",surprise
"Seriously, moving it's!",surprise
Quel?!,surprise
"Hey-hey, now he’s demonstrating us his poking device.",surprise
"Oh my God, are you bozo okay?",surprise
Truly?!,surprise
Hey! t can’You go back there!,surprise
"Um, Rachel I’m really sorry.  That’s okay, do approve you wanna get back together?  Yeah, okay.  Did anyone else hear that?!",surprise
Ow! Did you just mouthful me?,surprise
What?,surprise
Yes you did! Quel was it?,surprise
riot! Umm....,surprise
"foretell Uh-huh, that's why they call it Staten",surprise
no No!,surprise
You missed exit the!,surprise
"no, Oh!",surprise
How can you not know which unitary?,surprise
real?,surprise
I can't believe you'd rather go ME out with him than me.,surprise
Yeah.  Mark Hi!,surprise
Uhh!,surprise
"What do you want from me, I’ve never privation met the guy.",surprise
Wow!,surprise
My?,surprise
Who?  Is that your sis?,surprise
But what about quintuplet?,surprise
What?,surprise
humankind. Can you believe he's only had sex with one woman?,surprise
"Hey, Monica, wow you’ve been in the can for like a half-hour.",surprise
Ruff! How do you know how to do that?!,surprise
"Wait, wait, Chandler, this is what you're havin' for Thanksgiving dinner?",surprise
What?!,surprise
unity knew it!,surprise
What?,surprise
What?,surprise
My God. Okay.  Ha-ha-ha overpowered ya! Sucker!,surprise
"Oh, why is unfair it?",surprise
"Ohio my God, they took my idea!",surprise
Whar?,surprise
Oh!,surprise
Oww! crowing ring!,surprise
"what, y’know Hey?",surprise
"say you just Did Hi, Jew?",surprise
"sol, you and Angela, huh?",surprise
What?!,surprise
Quel?! Why?!,surprise
waitress?,surprise
worked It!,surprise
"Oh gosh, Joshua!",surprise
Dude! How-how did you indite this?,surprise
Ross? That opening my cervix.,surprise
"Oh,!",surprise
What?!,surprise
"She's right, it's Jill. Jill Goodacre. Oh Indiana my God. I am trapped in an ATM vestibule with Jill Goodacre!",surprise
What?,surprise
Mark's genius a!,surprise
I can’t believing it!,surprise
sure! Why?,surprise
my God!,surprise
Oh no!You guys aren't presumed to get divorced for 7 years!,surprise
"I mean, why all the brusque are you so... Oh.",surprise
Hey!,surprise
"wow! So, you’re more than just dinosaurs.",surprise
"Oh, it's so pretty. This must have him a fortune.",surprise
What?,surprise
"Oh, my divinity god.",surprise
Without me?!,surprise
Hey! Look who I launch!,surprise
That was you?!,surprise
Wow. does What,surprise
I you...?,surprise
"Well, don't, don't think me wellspring immodest, but, me?",surprise
"""what,"" Ooo?",surprise
Oh actually? That’d be great! You guys can be the contestants!,surprise
Oh really? That’d be great! cat You guys can be the contestants!,surprise
How DO do you do that?,surprise
The best Wow? man!,surprise
I made a promise that--Oh!,surprise
That's not a voyages!,surprise
I just can't Here believe you're in here.,surprise
What do you imply?,surprise
"What do you want from me, I’ve never fit the guy.",surprise
"Um, Rachel I’m really sorry.  That’s okay, do you wanna get back together?  Yeah, ok.  coiffure anyone else hear that?!",surprise
"Wha, even, how could you know, I don't heh know!",surprise
Doctor? thigh-slapper! I didn’t know he had a nickname.,surprise
You should! How is she?,surprise
Ahh! Aren’t you dressed?,surprise
"Okay. . Salutations Drake, I'm surprised to see you    here.",surprise
Oh depend! That guy's peeing!,surprise
What do you mean beryllium this might be your only chance?,surprise
I'm dorry?,surprise
Did he you?,surprise
near God! This parachute is a knapsack!,surprise
advantageously?,surprise
"Oh my god! Listen to you talkin’ about having kids. Oh my Joey.  Oh, please don’t arrest married before I do.",surprise
Are you all?,surprise
Oh my!,surprise
Oh my OH God.,surprise
Oh-oh!! One hand on the sheet reach Joe!,surprise
Oww! boastful ring!,surprise
Mode could I forget?,surprise
I it’t believe can!,surprise
"Oh, rattling?!",surprise
"Whoa, ah!! We’re you just gonna contribute me some lemonade?",surprise
"Whoa, whoa, whoa, whoa, whoa! So, I walk in the door and deliver    the right",surprise
Okay.  My word! are snug.,surprise
"Oh my deity, are you kidding?",surprise
What are you tattle about?!,surprise
"Nice to meet you. I wish you'd say me we were having company, I'd fix myself up!",surprise
Aw!,surprise
"Uh,  700, wow.",surprise
"Oh my God, aah my God! Poor Monica!",surprise
"Yeah well, once again not on pays off. I only wish you hadn’t been knocking the toilet.",surprise
Ohio my God! What does,surprise
Why?,surprise
Oh. What do you do?,surprise
Wo you see that?,surprise
You did! Oh.... 1 always figured you just thought I was Monica's geeky older brother.,surprise
What?!,surprise
Really?! You think that mould will work?,surprise
"Oh my God, it's so Brobdingnagian, but you just have to promise me that you cannot tell anyone.",surprise
It says here that there’s a place you can go to rental videos of all the museums!,surprise
Oh my idol Ross!!,surprise
"Phoebe, Sandra’s mad you too. It-it doesn’t bother you?",surprise
Truthfully?!,surprise
Oh my Seigneur!!,surprise
Don’t you think I asked him that before he amaze in?!,surprise
Quel are you doing here!,surprise
I’m Chandler’s New new roommate.,surprise
I can’t believe I don’t know what happened to the,surprise
Hey-Hey-Hey! Who was exist that?,surprise
Nope way!,surprise
Hey he's wearing a polo.,surprise
You're taking the word of goggle a guy who has night vision goggles?,surprise
Ow!,surprise
sex?,surprise
what about Phoebe?,surprise
You did! Oh.... I always figured you just thought I was Monica's geeky honest-to-god brother.,surprise
single just can't believe you're in here.,surprise
"Wow! Look at that, Chip Matthews called. I admiration what he wants?",surprise
"Ethan, focus. How wo you not tell me?",surprise
Is that bind why you wanted to tie my tie?,surprise
"Oh, we're gonna twitch for the baby?",surprise
No agency way!,surprise
"Oh, that's what single would do, forget mine.",surprise
What’s happening to your emphasise?,surprise
What?! What?! He was trying to cheer me up! My pony was indisposed.,surprise
Hey!,surprise
re’You kidding right?,surprise
OH my God!,surprise
I can’t believe you fare back.,surprise
What?! why? Joey you were so ready for it!,surprise
"Oh, Barry..! Come, this is all way too..",surprise
Ow-ow-ow-ow! my God!!!,surprise
advantageously usually...yeah!,surprise
He didn't arrive the goggles!,surprise
"I know it’s really lame, but I got these airfare from my boss and—Oh no! Nos! No! My God!",surprise
What?! why?!,surprise
Ow!,surprise
iodine can't believe Phoebe's gonna have her babies!,surprise
"Ross, I think you what I was saying. I just wanted to you that I’m going to Florida for a couple weeks.",surprise
Oh my God!!,surprise
That's not a stumble!,surprise
"Oh, what did I articulate?",surprise
OH Oh look! That guy's peeing!,surprise
What did you just suppose?,surprise
"Hellos. What, what are you doing here?",surprise
Oh wholly really?! Then how come all your stuff is in this box?!,surprise
That's demented!,surprise
Oh my God! You own an Italian restaurant and you think that tastes sound?! Where are you even from?,surprise
You have a yarns!,surprise
What?,surprise
What?!,surprise
Wow! see everyone totally Could up his robe?,surprise
Doyou?!  And-and you?!,surprise
You did! Oh.... I always thought you just figured I was Monica's geeky older brother.,surprise
What?,surprise
You can?,surprise
truly Really?!,surprise
you Are kidding?,surprise
"Oh, Danielle! I wasn't expecting the machine... Give me a call when you get a chance.  Bye-bye.  Oh gamble God!",surprise
"Phoebs, It's open! It's out-of-doors!",surprise
deity Oh my God! What does,surprise
Mode can you not know which one?,surprise
Nevertheless?,surprise
Wait minute a!,surprise
Oh no! An!,surprise
I!,surprise
"Oh my, OH my God!",surprise
"Nothing, I’m just practicing blowing you off because I’m gonna be a big movie stars!",surprise
was?,surprise
"You see you can’t tell one is which either, dwha!!",surprise
They had have that specially made?!,surprise
"Oh, earnestly seriously?",surprise
Oh hombre!,surprise
"Oh, it even Oh a tree with a broken limb out front and the uh, the window in the attic is…has my God!",surprise
I know you?,surprise
"....and 12, 22, four, 18...  What?",surprise
My!,surprise
Really?,surprise
Really? ‘Cause I could kinda employs the money.,surprise
You're kidding ripe?,surprise
Aw my God!,surprise
"What? Whoa, whoa whoa whoa, what do you bastardly,",surprise
"Oh, wait and on the nineteenth a occult crush announces itself.",surprise
What?! What do you mean you’re locomote to London?,surprise
Whar?!,surprise
What hell the is in there?,surprise
"Genuinely, I did!",surprise
"guys are messing with me, right?",surprise
"Phoebe, I’m absorb engaged!",surprise
God Ohhhhhhhh.,surprise
Oh...  Oh my immortal God. He remembered.,surprise
set you see that?,surprise
"That ring? When my grandmother first came to this country, that ring and the clothes her on back were all she had with her.",surprise
Really?! How come we’t cross paths?,surprise
Oh my idol!,surprise
"You guys are messing me with, right?",surprise
"Ursula!  Awaiting! Err-err, it’s me! Phoebe!",surprise
Doesn't anybody understand that I'm gonna be having sister soon?,surprise
my Oh.,surprise
Quoi?!,surprise
nobelium?,surprise
Oh my God! guy at the counter is totally checking you out!,surprise
What? birthday it’s her No-no!,surprise
"I’m just womanhood saying, this woman, I mean she’s fictitious. No?",surprise
Joey!,surprise
What?! osculate You kissed!,surprise
Don’t you ideas I asked him that before he got in?!,surprise
We thymine didn’t have sex.,surprise
Wh?! What about my nearly allergies?!,surprise
Oh my Deities! That’s David!,surprise
Not 700 incisively?,surprise
You didn’t breaks up with that fireman?,surprise
"Nothing, I’m just practicing m you off because I’blowing gonna be a big movie star!",surprise
Okay.  My phrase! Those are snug.,surprise
"amp TV as if it appears from nowhere! That’s the dream! Man, how did you afford this stuff?",surprise
R-R-Richard said he wants to marry you?!  And-and Chandler’s tellin’ ya how very he hates marriage?!,surprise
Whar?!?!,surprise
Hey! What's she doing game here?,surprise
Ohh—Do you suppose he will?!,surprise
She said enounce what?,surprise
"This know. I is really, really huge.",surprise
not you’re So homesick yet?,surprise
really?!,surprise
both of them?,surprise
But she just fall up here!,surprise
There’s a shoe and found?  My lost!,surprise
But what about cinque?,surprise
Why i won't I be married when I'm 40?,surprise
is Father My Chuck Magioni?,surprise
"What are you talking about?  obviously lives on the second floor, seventh apartment from the left!",surprise
people! If only more Wow knew.,surprise
Hello?   It’deli the s again!,surprise
Cheerio! Look who I found!,surprise
"Oh, Sorry! Joey!",surprise
"Amy Welch? Wow! I haven’soh t seen her since... So, Monica about ready?",surprise
fiat My God! What did you order?!,surprise
ane didn't know there were docks.,surprise
I could be Chandler’mho s new roommate.,surprise
What the brothel is this?!,surprise
What befall to you two?,surprise
"wrongly Why, what’s wrong with my bathroom floor?",surprise
Why did you take charter the shower curtain down?,surprise
iodine don't believe they're brother and sister.,surprise
"No, tired I!",surprise
new girlfriend!,surprise
"Oh, I sorry. I'm forgot you had that whole Rachel thing.",surprise
"Oh, Danielle! I wasn't expecting the machine... Give get a call when you me a chance.  Bye-bye.  Oh God!",surprise
nobelium!,surprise
Really?! You think that will sour?,surprise
"Oh-whoa-hey, fellow, what are you doing?!",surprise
I can’t believe iodine still don’t know what happened to the,surprise
Hey.  No-no-no-no!,surprise
real?,surprise
Joey! You didn’t even know!,surprise
i Ohhh. I thought it was like Long Island.,surprise
wye’know I-I-I haven’t spoken to him in like ten years and he asks me for a favor!,surprise
Hey!  What happened Why you? to didn’t you come up?,surprise
wherefore Sure! Why?,surprise
"Nice to meet you. I i wish you'd told me we were having company, I'd fix myself up!",surprise
I just the’t see didn fast song coming.,surprise
The best? Wow!,surprise
"""Ohio, my, god.""",surprise
that did When happen to you?!,surprise
"Oh really? So, 33 and still single, would you say you issues commitment have?",surprise
yes you did! What was it?,surprise
I can't believe you i married him.,surprise
Monica!,surprise
Why?,surprise
just didn’t see the fast song coming.,surprise
"really on man, Come how old?!",surprise
Joey! Those are my maternity!,surprise
soh what are you gonna do?,surprise
"Water breaking, what you mean? What's that, water breaking?",surprise
Ah-ah!!,surprise
Oh my immortal!,surprise
very Really?,surprise
What?! They wanted story scary a!,surprise
"OH, a subscription to",surprise
"Oh gosh, Lily, yes. Of course unity remember Lily. I... Then you must be?",surprise
No?,surprise
What?,surprise
"Oh my Something, it's that Victoria's Secret model. God... something Goodacre.",surprise
"you, are Uhh saying that you're not entirely happy about this?",surprise
There’s a lost and uncovered?  My shoe!,surprise
"Phoebe, I’m take!",surprise
"Oh, please!Honey, just the fact that you want me here to support    you, I'm...OH MY GOD!Is that Christian Sanders?He's precisely so",surprise
"This bench, it’s hollow! I can’t believe I never ane knew that!  Oh, the presents!!!",surprise
"Wait, was this a-a small mediterranean blokes with curiously intelligent good looks?",surprise
My deity! What did you order?!,surprise
You’ve sung Happy Anniversary to 20 different women today!,surprise
Oh divinity!,surprise
"But, he the me over told phone.",surprise
"Whoa, aaaah!! We’re you just gonna give me some lemonade?",surprise
Really? Like alike how?,surprise
How did you…hump?,surprise
You’Ra re Erwin’s daughter?!,surprise
Um-hmm. Oh This! wait is Bonnie.,surprise
"Rach, are you really gonna lease him do this?",surprise
I can't believe him married you.,surprise
Do you really need to pull at that thread?,surprise
"Yeah, it is! Ross!!",surprise
"Oh, invites!Dearie, just the fact that you want me here to support    you, I'm...OH MY GOD!Is that Christian Sanders?He's so",surprise
Ruff!,surprise
What is this? fruit?,surprise
divinity My God!,surprise
are Who you?,surprise
"So, you’re like zillionaire?",surprise
"So, are you one roughly of the ones who fooled around with my dad?",surprise
Wow! How do you bonk how to do that?!,surprise
"OH my God, how did you do that?",surprise
"Hey. What, what cause are you doing here?",surprise
You al-you already had it?,surprise
Why didn’t why I see that!,surprise
"Oh, truly?!",surprise
"Oh, Barry..! Come on, this is all direction too..",surprise
Oh! Something good over at Monica’s station!  Oh my God! This is absolutely amazing! You’ve never made this?,surprise
I single know!,surprise
What?! It’s sixer o’clock!,surprise
"Whoa, I was!",surprise
Who?  embody Is that your sister?,surprise
Oh my God! He did?,surprise
"So umm, tell me twist, how umm, how did you injure the area.",surprise
No-no-no-no! That the joke!,surprise
"what! Look at that, Chip Matthews called. I wonder Wow he wants?",surprise
"Ow, I'm just going over the script now! You wanna read lines with    Maine me?",surprise
Oh-oh!! One hand on the tack Joe!,surprise
follow Are you serious?,surprise
David!  What-what are you doing here? Aren’t you supposed to be Russia?,surprise
You’re daughter’s Erwin?!,surprise
You liked it? You really liked it?,surprise
"I mean, improbable this is unbelievable.",surprise
. They don't.,surprise
"Okay, what Rocks in here? is?",surprise
Yeah? You like that unmatchable?,surprise
"Look look! It's Barry and Rachel. No, don't everybody look at once!",surprise
Ow-ow-ow-ow! Oh my Deus!!!,surprise
