Dialogue_ID;Utterance_ID;Emotion;Sentiment
780;0;neutral;neutral
780;1;neutral;neutral
780;2;anger;negative
780;3;neutral;neutral
780;4;sadness;negative
780;5;surprise;negative
780;6;sadness;negative
780;7;neutral;neutral
781;0;neutral;neutral
781;1;joy;positive
782;0;neutral;neutral
782;1;neutral;neutral
782;2;joy;positive
782;3;joy;positive
782;4;fear;negative
782;5;neutral;neutral
782;6;fear;negative
782;7;joy;positive
782;8;fear;negative
782;9;fear;negative
782;10;surprise;positive
782;11;neutral;neutral
783;0;neutral;neutral
783;1;joy;positive
783;2;joy;positive
783;3;joy;positive
783;4;joy;positive
783;5;joy;positive
783;6;neutral;neutral
783;7;neutral;neutral
783;8;sadness;negative
784;0;neutral;neutral
784;1;sadness;negative
785;0;neutral;neutral
785;1;anger;negative
786;0;neutral;neutral
786;1;anger;negative
786;2;anger;negative
786;3;anger;negative
787;0;neutral;neutral
787;1;neutral;neutral
787;2;neutral;neutral
787;3;neutral;neutral
787;4;neutral;neutral
787;5;neutral;neutral
787;6;neutral;neutral
787;7;neutral;neutral
787;8;neutral;neutral
787;9;neutral;neutral
787;10;neutral;neutral
788;0;fear;negative
788;1;joy;positive
788;2;neutral;neutral
788;3;neutral;neutral
788;4;neutral;neutral
789;0;joy;positive
789;1;joy;positive
789;2;joy;positive
789;3;fear;negative
789;4;neutral;neutral
789;5;fear;negative
789;6;fear;negative
789;7;anger;negative
789;8;joy;positive
789;9;surprise;positive
790;0;surprise;negative
791;0;joy;positive
791;1;joy;positive
791;2;neutral;neutral
791;3;neutral;neutral
791;4;neutral;neutral
791;5;neutral;neutral
791;6;joy;positive
791;7;neutral;neutral
791;8;neutral;neutral
791;9;sadness;negative
791;10;neutral;neutral
791;11;joy;positive
791;12;neutral;neutral
791;13;neutral;neutral
791;14;neutral;neutral
791;15;neutral;neutral
791;16;surprise;negative
791;17;joy;positive
791;18;joy;positive
791;19;joy;positive
791;20;neutral;neutral
791;21;neutral;neutral
792;0;joy;positive
792;1;joy;positive
792;2;neutral;neutral
792;3;joy;positive
792;4;joy;positive
792;5;surprise;positive
792;6;disgust;negative
792;7;neutral;neutral
792;8;anger;negative
792;9;neutral;neutral
792;10;surprise;negative
792;11;surprise;negative
792;12;anger;negative
792;13;sadness;negative
792;14;joy;positive
792;15;surprise;negative
792;16;sadness;negative
792;17;sadness;negative
792;18;sadness;negative
792;19;joy;positive
792;20;surprise;negative
793;0;joy;positive
793;1;neutral;neutral
793;2;joy;positive
793;3;joy;positive
793;4;joy;positive
793;5;anger;negative
793;6;joy;positive
793;7;joy;positive
793;8;joy;positive
793;9;joy;positive
793;10;joy;positive
794;0;anger;negative
794;1;anger;negative
794;2;anger;negative
794;3;anger;negative
794;4;anger;negative
794;5;sadness;negative
794;6;anger;negative
794;7;sadness;negative
794;8;anger;negative
794;9;neutral;neutral
794;10;anger;negative
795;0;surprise;negative
795;1;surprise;negative
795;2;neutral;neutral
795;3;neutral;neutral
795;4;neutral;neutral
795;5;neutral;neutral
795;6;anger;negative
795;7;anger;negative
795;8;neutral;neutral
796;0;sadness;negative
796;1;surprise;negative
796;2;neutral;neutral
796;3;neutral;neutral
796;4;surprise;negative
796;5;fear;negative
796;6;surprise;positive
796;7;neutral;neutral
796;8;neutral;neutral
796;9;neutral;neutral
796;10;joy;positive
796;11;joy;positive
796;12;fear;negative
796;13;joy;positive
796;14;fear;negative
796;15;neutral;neutral
796;16;joy;positive
796;17;joy;positive
796;18;joy;positive
796;19;sadness;negative
796;20;neutral;neutral
797;0;neutral;neutral
797;1;neutral;neutral
797;2;neutral;neutral
797;3;neutral;neutral
797;4;neutral;neutral
797;5;surprise;negative
797;6;neutral;neutral
797;7;neutral;neutral
797;8;joy;positive
797;9;neutral;neutral
797;10;surprise;positive
797;11;sadness;negative
797;12;sadness;negative
797;13;sadness;negative
798;0;disgust;negative
798;1;neutral;neutral
798;2;neutral;neutral
798;3;fear;negative
798;4;sadness;negative
798;5;sadness;negative
798;6;surprise;positive
799;0;fear;negative
799;1;fear;negative
799;2;neutral;neutral
799;3;neutral;neutral
799;4;neutral;neutral
799;5;neutral;neutral
799;6;neutral;neutral
800;0;fear;negative
800;1;neutral;neutral
801;0;neutral;neutral
801;1;neutral;neutral
801;2;neutral;neutral
801;3;neutral;neutral
801;4;neutral;neutral
801;5;fear;negative
801;6;neutral;neutral
801;7;anger;negative
801;8;anger;negative
802;0;joy;positive
802;1;joy;positive
802;2;neutral;neutral
802;3;joy;positive
802;4;neutral;neutral
803;0;anger;negative
803;1;sadness;negative
803;2;surprise;negative
803;3;joy;positive
803;4;joy;positive
803;5;joy;positive
803;6;anger;negative
804;0;fear;negative
804;1;neutral;neutral
804;2;joy;positive
804;3;anger;negative
804;4;sadness;negative
804;5;anger;negative
804;6;disgust;negative
804;7;anger;negative
804;8;anger;negative
804;9;sadness;negative
805;0;joy;positive
805;1;neutral;neutral
805;2;neutral;neutral
805;3;joy;positive
805;4;surprise;positive
805;5;joy;positive
805;6;anger;negative
805;7;neutral;neutral
806;0;surprise;negative
806;1;surprise;negative
806;2;joy;positive
806;3;joy;positive
806;4;neutral;neutral
806;5;sadness;negative
806;6;sadness;negative
806;7;neutral;neutral
806;8;sadness;negative
806;9;joy;positive
806;10;surprise;positive
806;11;neutral;neutral
806;12;neutral;neutral
806;13;joy;positive
806;14;surprise;negative
806;15;fear;negative
806;16;neutral;neutral
806;17;joy;positive
807;0;neutral;neutral
807;1;anger;negative
808;0;disgust;negative
808;1;neutral;neutral
808;2;neutral;neutral
808;3;neutral;neutral
808;4;neutral;neutral
808;5;neutral;neutral
808;6;joy;positive
808;7;joy;positive
809;0;joy;positive
809;1;joy;positive
809;2;joy;positive
809;3;joy;positive
809;4;joy;positive
809;5;joy;positive
809;6;joy;positive
809;7;neutral;neutral
809;8;neutral;neutral
809;9;surprise;positive
809;10;anger;negative
809;11;joy;positive
809;12;neutral;neutral
809;13;neutral;neutral
809;14;anger;negative
809;15;fear;negative
810;0;surprise;negative
810;1;sadness;negative
810;2;fear;negative
810;3;fear;negative
810;4;fear;negative
810;5;neutral;neutral
810;6;joy;positive
810;7;neutral;neutral
810;8;joy;positive
810;9;joy;positive
810;10;neutral;neutral
810;11;neutral;neutral
810;12;neutral;neutral
810;13;sadness;negative
810;14;neutral;neutral
810;15;neutral;neutral
810;16;surprise;negative
810;17;neutral;neutral
811;0;joy;positive
811;1;neutral;neutral
811;2;neutral;neutral
811;3;neutral;neutral
811;4;surprise;negative
811;5;joy;positive
811;6;neutral;neutral
811;7;neutral;neutral
811;8;joy;positive
811;9;fear;negative
811;10;joy;positive
812;0;neutral;neutral
812;1;joy;positive
812;2;neutral;neutral
812;3;neutral;neutral
812;4;joy;positive
812;5;anger;negative
812;8;joy;positive
812;9;joy;positive
812;10;neutral;neutral
812;11;neutral;neutral
812;12;joy;positive
812;13;joy;positive
812;14;neutral;neutral
812;15;neutral;neutral
813;0;neutral;neutral
813;1;surprise;negative
813;2;neutral;neutral
813;3;anger;negative
813;4;neutral;neutral
813;5;sadness;negative
813;6;neutral;neutral
813;7;neutral;neutral
813;8;surprise;negative
813;9;neutral;neutral
813;10;neutral;neutral
814;0;neutral;neutral
814;1;neutral;neutral
814;2;joy;positive
814;3;neutral;neutral
814;4;joy;positive
815;0;neutral;neutral
815;1;neutral;neutral
815;2;neutral;neutral
815;3;neutral;neutral
816;0;sadness;negative
816;1;sadness;negative
816;2;sadness;negative
816;3;sadness;negative
816;4;neutral;neutral
817;0;joy;positive
817;1;neutral;neutral
817;2;neutral;neutral
817;3;surprise;negative
817;4;neutral;neutral
817;5;neutral;neutral
817;6;neutral;neutral
817;7;anger;negative
817;8;neutral;neutral
817;9;neutral;neutral
817;10;sadness;negative
817;11;surprise;positive
817;12;anger;negative
817;13;neutral;neutral
817;14;neutral;neutral
818;0;neutral;neutral
818;1;disgust;negative
818;2;joy;positive
818;3;neutral;neutral
818;4;neutral;neutral
818;5;neutral;neutral
818;6;sadness;negative
818;7;neutral;neutral
819;0;surprise;positive
819;1;neutral;neutral
819;2;neutral;neutral
819;3;neutral;neutral
819;4;neutral;neutral
819;5;anger;negative
819;6;neutral;neutral
819;7;neutral;neutral
819;8;neutral;neutral
819;9;fear;negative
819;10;neutral;neutral
819;11;neutral;neutral
819;12;neutral;neutral
819;13;neutral;neutral
819;14;disgust;negative
819;15;neutral;neutral
819;16;neutral;neutral
819;17;joy;positive
819;18;joy;positive
820;0;joy;positive
820;1;neutral;neutral
820;2;neutral;neutral
820;3;surprise;positive
820;4;sadness;negative
820;5;joy;positive
820;6;neutral;neutral
820;7;neutral;neutral
820;8;joy;positive
820;9;joy;positive
820;10;neutral;neutral
820;11;neutral;neutral
820;12;neutral;neutral
820;13;joy;positive
820;14;joy;positive
820;15;joy;positive
820;16;surprise;negative
820;17;neutral;neutral
820;18;surprise;negative
820;19;surprise;positive
820;20;joy;positive
820;21;joy;positive
821;0;joy;positive
821;1;surprise;positive
821;2;neutral;neutral
821;3;neutral;neutral
821;4;neutral;neutral
821;5;neutral;neutral
821;6;neutral;neutral
821;7;surprise;positive
821;8;neutral;neutral
821;9;joy;positive
821;10;joy;positive
821;11;surprise;positive
821;12;neutral;neutral
821;13;joy;positive
821;14;joy;positive
822;0;neutral;neutral
822;1;neutral;neutral
822;2;neutral;neutral
822;3;neutral;neutral
822;4;joy;positive
822;5;neutral;neutral
822;6;neutral;neutral
822;7;sadness;negative
822;8;neutral;neutral
823;0;neutral;neutral
823;1;neutral;neutral
823;2;joy;positive
823;3;surprise;negative
823;4;neutral;neutral
823;5;disgust;negative
823;6;joy;positive
823;7;surprise;negative
823;8;surprise;positive
823;9;disgust;negative
823;10;neutral;neutral
823;11;neutral;neutral
823;12;joy;positive
823;13;neutral;neutral
823;14;surprise;positive
824;0;joy;positive
824;1;joy;positive
825;0;surprise;negative
825;1;neutral;neutral
825;2;neutral;neutral
826;0;joy;positive
826;1;joy;positive
826;2;neutral;neutral
826;3;joy;positive
826;4;sadness;negative
827;0;neutral;neutral
827;1;joy;positive
827;2;neutral;neutral
827;3;neutral;neutral
827;4;neutral;neutral
827;5;fear;negative
827;6;neutral;neutral
827;7;neutral;neutral
827;8;joy;positive
827;11;joy;positive
827;12;joy;positive
827;13;fear;negative
827;14;joy;positive
827;15;neutral;neutral
828;0;anger;negative
828;1;joy;positive
828;2;disgust;negative
828;3;anger;negative
828;4;anger;negative
828;5;surprise;negative
828;6;anger;negative
828;7;neutral;neutral
828;8;disgust;negative
828;9;neutral;neutral
828;10;neutral;neutral
828;11;neutral;neutral
828;12;neutral;neutral
828;13;anger;negative
828;14;neutral;neutral
828;15;anger;negative
829;0;anger;negative
829;1;joy;positive
829;2;anger;negative
830;0;joy;positive
830;1;joy;positive
830;2;anger;negative
830;3;joy;positive
830;4;joy;positive
830;5;joy;positive
830;6;sadness;negative
830;7;sadness;negative
831;0;anger;negative
831;1;anger;negative
831;2;neutral;neutral
831;3;anger;negative
831;4;anger;negative
831;5;anger;negative
831;6;sadness;negative
831;7;joy;positive
832;0;anger;negative
832;1;neutral;neutral
832;2;neutral;neutral
832;3;surprise;positive
832;4;neutral;neutral
832;5;neutral;neutral
832;6;surprise;positive
832;7;neutral;neutral
832;8;neutral;neutral
832;9;joy;positive
832;10;joy;positive
832;11;sadness;negative
832;12;neutral;neutral
832;13;joy;positive
832;14;anger;negative
832;15;joy;positive
833;0;joy;positive
833;1;neutral;neutral
833;2;anger;negative
833;3;anger;negative
833;4;anger;negative
833;5;anger;negative
833;6;neutral;neutral
834;0;surprise;positive
834;1;neutral;neutral
834;2;neutral;neutral
834;3;neutral;neutral
834;4;neutral;neutral
834;5;joy;positive
834;6;neutral;neutral
834;7;neutral;neutral
834;8;neutral;neutral
834;9;neutral;neutral
834;10;neutral;neutral
834;11;neutral;neutral
834;12;neutral;neutral
834;13;neutral;neutral
834;14;surprise;negative
834;15;neutral;neutral
835;0;sadness;negative
835;1;neutral;neutral
835;2;anger;negative
835;3;neutral;neutral
835;4;surprise;positive
835;5;anger;negative
835;6;neutral;neutral
835;7;anger;negative
835;8;disgust;negative
835;9;anger;negative
835;10;anger;negative
835;11;neutral;neutral
836;0;neutral;neutral
836;1;surprise;positive
836;2;surprise;positive
836;3;neutral;neutral
836;4;neutral;neutral
836;5;neutral;neutral
836;6;surprise;positive
836;7;surprise;positive
836;8;neutral;neutral
836;9;surprise;positive
836;10;anger;negative
836;11;neutral;neutral
836;12;joy;positive
837;0;neutral;neutral
837;1;joy;positive
837;2;joy;positive
838;0;surprise;negative
839;0;anger;negative
839;1;anger;negative
839;2;neutral;neutral
839;3;neutral;neutral
839;4;joy;positive
839;5;neutral;neutral
839;6;surprise;negative
839;7;neutral;neutral
839;8;disgust;negative
839;11;anger;negative
839;12;disgust;negative
839;13;disgust;negative
839;14;disgust;negative
839;15;disgust;negative
840;0;joy;positive
840;1;joy;positive
840;2;neutral;neutral
840;3;neutral;neutral
840;4;neutral;neutral
840;5;neutral;neutral
840;6;fear;negative
840;7;joy;positive
840;8;neutral;neutral
840;9;neutral;neutral
840;10;surprise;positive
840;11;neutral;neutral
840;12;surprise;positive
840;13;neutral;neutral
840;14;neutral;neutral
840;15;sadness;negative
841;0;fear;negative
841;1;neutral;neutral
841;2;neutral;neutral
841;3;neutral;neutral
841;4;anger;negative
841;5;neutral;neutral
841;6;sadness;negative
841;7;anger;negative
841;8;anger;negative
841;9;sadness;negative
841;10;sadness;negative
841;11;neutral;neutral
841;12;joy;positive
841;13;neutral;neutral
841;14;neutral;neutral
841;15;neutral;neutral
841;16;anger;negative
841;17;neutral;neutral
841;18;neutral;neutral
841;19;neutral;neutral
841;20;neutral;neutral
841;21;joy;positive
841;22;neutral;neutral
842;0;neutral;neutral
842;1;neutral;neutral
842;2;neutral;neutral
842;3;neutral;neutral
842;4;sadness;negative
842;5;sadness;negative
842;6;sadness;negative
842;7;neutral;neutral
842;10;joy;positive
842;11;neutral;neutral
842;12;surprise;negative
843;0;surprise;negative
843;1;sadness;negative
843;2;anger;negative
843;3;neutral;neutral
843;4;neutral;neutral
843;5;anger;negative
843;6;surprise;negative
843;7;sadness;negative
843;8;neutral;neutral
843;9;sadness;negative
843;10;neutral;neutral
843;11;neutral;neutral
843;12;neutral;neutral
843;13;neutral;neutral
;;;
844;0;neutral;neutral
844;1;neutral;neutral
844;2;neutral;neutral
844;3;neutral;neutral
844;4;neutral;neutral
844;5;sadness;negative
844;6;fear;negative
844;7;neutral;neutral
844;8;joy;positive
844;9;joy;positive
844;10;joy;positive
844;11;anger;negative
844;12;joy;positive
844;13;anger;negative
844;14;neutral;neutral
844;15;joy;positive
844;16;neutral;neutral
844;17;surprise;positive
844;18;neutral;neutral
844;19;neutral;neutral
844;20;fear;negative
845;0;neutral;neutral
845;1;joy;positive
845;2;neutral;neutral
845;3;joy;positive
845;4;neutral;neutral
845;5;joy;positive
845;6;neutral;neutral
845;7;fear;negative
845;8;neutral;neutral
845;9;joy;positive
845;10;joy;positive
845;11;joy;positive
846;0;neutral;neutral
846;1;neutral;neutral
846;2;neutral;neutral
846;3;neutral;neutral
846;4;neutral;neutral
847;0;joy;positive
847;1;joy;positive
847;2;joy;positive
847;3;joy;positive
847;4;joy;positive
847;5;joy;positive
848;0;neutral;neutral
848;1;neutral;neutral
848;2;neutral;neutral
848;3;surprise;negative
848;4;sadness;negative
848;5;surprise;negative
848;6;surprise;negative
848;7;surprise;negative
848;8;sadness;negative
848;9;surprise;negative
848;10;neutral;neutral
848;11;surprise;negative
849;0;joy;positive
849;1;joy;positive
849;2;joy;positive
849;3;neutral;neutral
849;4;joy;positive
849;5;joy;positive
849;6;joy;positive
849;7;disgust;negative
849;8;neutral;neutral
849;9;neutral;neutral
849;10;anger;negative
849;11;joy;positive
850;0;joy;positive
850;1;neutral;neutral
850;2;neutral;neutral
850;3;neutral;neutral
850;4;surprise;positive
850;5;neutral;neutral
850;6;joy;positive
851;0;neutral;neutral
851;1;surprise;negative
851;2;neutral;neutral
851;3;neutral;neutral
851;4;neutral;neutral
851;5;joy;positive
851;6;neutral;neutral
851;7;neutral;neutral
851;8;neutral;neutral
851;9;neutral;neutral
851;10;joy;positive
851;11;neutral;neutral
851;12;neutral;neutral
851;13;joy;positive
851;14;neutral;neutral
851;15;neutral;neutral
851;16;neutral;neutral
851;17;neutral;neutral
851;18;joy;positive
851;19;neutral;neutral
851;20;neutral;neutral
852;0;neutral;neutral
852;1;neutral;neutral
852;2;sadness;negative
852;3;neutral;neutral
852;4;sadness;negative
852;5;neutral;neutral
852;6;neutral;neutral
852;7;anger;negative
852;8;sadness;negative
853;0;neutral;neutral
853;1;anger;negative
853;2;sadness;negative
853;3;anger;negative
853;4;sadness;negative
853;5;joy;positive
853;6;neutral;neutral
853;7;anger;negative
853;8;anger;negative
853;9;anger;negative
853;10;surprise;negative
853;11;anger;negative
853;12;anger;negative
853;13;joy;positive
853;14;anger;negative
854;0;fear;negative
854;1;neutral;neutral
854;2;anger;negative
854;3;anger;negative
854;4;neutral;neutral
854;5;neutral;neutral
855;0;joy;positive
855;1;anger;negative
855;2;neutral;neutral
855;3;joy;positive
855;4;joy;positive
855;5;sadness;negative
855;6;surprise;negative
855;7;fear;negative
856;0;neutral;neutral
856;1;neutral;neutral
856;2;sadness;negative
856;3;surprise;negative
856;4;joy;positive
857;0;surprise;negative
857;1;neutral;neutral
857;2;neutral;neutral
857;3;neutral;neutral
857;4;neutral;neutral
857;5;neutral;neutral
857;6;neutral;neutral
857;7;neutral;neutral
857;8;neutral;neutral
857;9;neutral;neutral
857;10;neutral;neutral
857;11;joy;positive
858;0;surprise;positive
858;1;surprise;negative
858;2;neutral;neutral
858;3;neutral;neutral
858;4;joy;positive
858;5;neutral;neutral
858;6;neutral;neutral
858;7;neutral;neutral
858;8;neutral;neutral
858;9;neutral;neutral
858;10;surprise;positive
858;11;neutral;neutral
858;12;neutral;neutral
858;13;neutral;neutral
859;0;surprise;positive
859;1;neutral;neutral
859;2;surprise;positive
859;3;neutral;neutral
860;0;surprise;positive
860;1;neutral;neutral
860;2;fear;negative
860;3;neutral;neutral
860;4;neutral;neutral
860;5;neutral;neutral
860;6;neutral;neutral
860;7;neutral;neutral
860;8;neutral;neutral
860;9;surprise;negative
860;10;neutral;neutral
860;11;disgust;negative
860;12;neutral;neutral
860;13;surprise;positive
860;14;joy;positive
860;15;disgust;negative
861;0;sadness;negative
861;1;sadness;negative
861;2;sadness;negative
861;3;anger;negative
861;4;surprise;positive
861;5;surprise;negative
861;6;neutral;neutral
861;7;neutral;neutral
861;8;anger;negative
861;9;neutral;neutral
861;10;neutral;neutral
861;11;surprise;negative
861;12;neutral;neutral
861;13;surprise;positive
861;14;disgust;negative
861;15;joy;positive
861;16;joy;positive
861;17;joy;positive
861;18;neutral;neutral
862;0;neutral;neutral
862;1;surprise;negative
862;2;surprise;negative
862;3;neutral;neutral
863;0;neutral;neutral
863;1;neutral;neutral
863;2;neutral;neutral
863;3;neutral;neutral
863;4;joy;positive
863;5;neutral;neutral
863;6;neutral;neutral
863;7;surprise;negative
864;0;neutral;neutral
864;1;neutral;neutral
864;2;neutral;neutral
864;3;joy;positive
864;4;anger;negative
865;0;neutral;neutral
865;1;anger;negative
865;2;neutral;neutral
865;3;anger;negative
865;4;sadness;negative
865;5;joy;positive
865;6;neutral;neutral
866;0;surprise;negative
866;1;neutral;neutral
866;2;joy;positive
866;3;neutral;neutral
866;4;neutral;neutral
866;5;neutral;neutral
866;6;neutral;neutral
866;7;joy;positive
866;8;joy;positive
866;9;anger;negative
866;10;sadness;negative
867;0;neutral;neutral
867;1;anger;negative
867;2;fear;negative
867;3;anger;negative
867;4;surprise;positive
867;5;joy;positive
867;6;neutral;neutral
867;7;anger;negative
868;0;anger;negative
868;1;neutral;neutral
868;2;neutral;neutral
868;3;neutral;neutral
869;0;surprise;positive
869;1;surprise;negative
869;2;anger;negative
869;3;anger;negative
869;4;neutral;neutral
869;5;fear;negative
869;6;neutral;neutral
869;7;neutral;neutral
869;8;fear;negative
869;9;disgust;negative
869;10;disgust;negative
869;11;anger;negative
869;12;anger;negative
869;13;anger;negative
869;14;joy;positive
869;15;disgust;negative
869;16;disgust;negative
869;17;neutral;neutral
870;0;neutral;neutral
870;1;neutral;neutral
870;2;neutral;neutral
870;3;neutral;neutral
870;4;neutral;neutral
870;5;neutral;neutral
870;6;neutral;neutral
870;7;neutral;neutral
871;0;neutral;neutral
871;1;sadness;negative
871;2;neutral;neutral
871;3;neutral;neutral
871;4;neutral;neutral
871;5;neutral;neutral
871;6;neutral;neutral
871;7;neutral;neutral
871;8;neutral;neutral
871;9;neutral;neutral
871;10;sadness;negative
872;0;sadness;negative
872;1;surprise;negative
872;2;joy;positive
872;3;surprise;positive
872;4;neutral;neutral
872;5;neutral;neutral
872;6;neutral;neutral
872;7;neutral;neutral
872;8;neutral;neutral
872;9;neutral;neutral
873;0;neutral;neutral
873;1;neutral;neutral
873;2;joy;positive
873;3;neutral;neutral
873;4;surprise;negative
873;5;anger;negative
874;0;surprise;negative
874;1;sadness;negative
874;2;surprise;negative
874;3;sadness;negative
874;4;sadness;negative
874;5;sadness;negative
874;6;anger;negative
874;7;sadness;negative
874;8;anger;negative
874;9;neutral;neutral
874;10;sadness;negative
874;11;sadness;negative
874;12;sadness;negative
874;13;anger;negative
874;14;neutral;neutral
874;15;neutral;neutral
875;0;neutral;neutral
875;1;joy;positive
875;2;neutral;neutral
875;3;surprise;positive
875;4;anger;negative
875;5;surprise;negative
875;6;anger;negative
875;7;joy;positive
875;8;anger;negative
875;9;neutral;neutral
875;10;neutral;neutral
876;0;anger;negative
876;1;anger;negative
876;2;surprise;negative
877;0;joy;positive
877;1;surprise;positive
877;2;joy;positive
877;3;joy;positive
877;4;joy;positive
878;0;joy;positive
878;1;neutral;neutral
878;2;neutral;neutral
878;3;neutral;neutral
879;0;neutral;neutral
879;1;neutral;neutral
879;2;neutral;neutral
880;0;surprise;positive
880;1;neutral;neutral
880;2;joy;positive
881;0;joy;positive
882;0;neutral;neutral
883;0;neutral;neutral
883;1;neutral;neutral
883;2;neutral;neutral
883;3;neutral;neutral
883;4;neutral;neutral
883;5;neutral;neutral
883;6;neutral;neutral
883;7;neutral;neutral
884;0;neutral;neutral
884;1;joy;positive
884;2;joy;positive
884;3;surprise;positive
884;4;neutral;neutral
884;5;surprise;positive
884;6;neutral;neutral
884;7;surprise;negative
884;8;anger;negative
884;9;surprise;negative
884;10;surprise;negative
884;11;disgust;negative
884;12;sadness;negative
884;13;anger;negative
884;14;neutral;neutral
884;15;surprise;negative
884;16;neutral;neutral
884;17;neutral;neutral
885;0;joy;positive
885;1;neutral;neutral
885;2;neutral;neutral
885;3;anger;negative
885;4;anger;negative
886;0;joy;positive
886;1;joy;positive
886;2;neutral;neutral
886;3;neutral;neutral
886;4;neutral;neutral
886;5;joy;positive
886;6;neutral;neutral
886;7;joy;positive
886;8;joy;positive
886;9;joy;positive
886;10;joy;positive
886;11;joy;positive
886;12;disgust;negative
886;13;neutral;neutral
886;14;neutral;neutral
886;15;fear;negative
886;16;surprise;negative
886;17;joy;positive
886;20;neutral;neutral
886;21;neutral;neutral
886;22;neutral;neutral
887;0;neutral;neutral
887;1;surprise;negative
887;2;neutral;neutral
887;3;surprise;negative
887;4;neutral;neutral
887;5;anger;negative
887;6;anger;negative
887;7;surprise;positive
887;8;surprise;positive
887;9;surprise;negative
887;10;neutral;neutral
887;11;anger;negative
887;12;neutral;neutral
887;13;neutral;neutral
888;0;sadness;negative
888;1;anger;negative
888;2;anger;negative
888;3;anger;negative
888;4;neutral;neutral
888;5;neutral;neutral
888;6;joy;positive
888;7;neutral;neutral
888;8;neutral;neutral
888;9;neutral;neutral
888;10;neutral;neutral
888;11;neutral;neutral
888;12;neutral;neutral
888;13;neutral;neutral
888;14;joy;positive
888;15;neutral;neutral
888;16;joy;positive
888;17;anger;negative
888;18;joy;positive
888;19;joy;positive
889;0;neutral;neutral
889;1;neutral;neutral
889;2;neutral;neutral
889;3;neutral;neutral
889;4;neutral;neutral
889;5;surprise;positive
890;0;neutral;neutral
890;1;neutral;neutral
890;2;neutral;neutral
890;3;neutral;neutral
890;4;surprise;negative
891;0;joy;positive
891;1;neutral;neutral
891;2;surprise;positive
891;3;surprise;negative
891;4;surprise;positive
891;5;joy;positive
891;6;joy;positive
892;0;neutral;neutral
892;1;neutral;neutral
892;2;neutral;neutral
892;3;neutral;neutral
892;4;neutral;neutral
892;5;neutral;neutral
892;6;surprise;positive
892;7;neutral;neutral
892;8;neutral;neutral
892;9;neutral;neutral
892;10;anger;negative
892;11;surprise;negative
892;12;neutral;neutral
892;13;neutral;neutral
892;14;joy;positive
892;15;joy;positive
892;16;sadness;negative
893;0;neutral;neutral
893;1;disgust;negative
893;2;sadness;negative
893;3;joy;positive
893;4;joy;positive
893;5;neutral;neutral
893;6;neutral;neutral
893;7;neutral;neutral
893;8;neutral;neutral
893;9;anger;negative
893;10;joy;positive
893;11;neutral;neutral
893;12;joy;positive
893;13;joy;positive
893;14;joy;positive
893;15;joy;positive
893;16;joy;positive
893;17;joy;positive
894;0;joy;positive
895;0;fear;negative
895;1;neutral;neutral
895;2;anger;negative
895;3;surprise;negative
895;4;neutral;neutral
895;5;neutral;neutral
895;6;neutral;neutral
895;7;neutral;neutral
895;8;anger;negative
895;9;sadness;negative
895;10;neutral;neutral
896;0;neutral;neutral
896;1;sadness;negative
896;2;sadness;negative
896;3;neutral;neutral
896;4;surprise;negative
896;5;neutral;neutral
897;0;anger;negative
897;1;neutral;neutral
897;2;sadness;negative
897;3;neutral;neutral
897;4;neutral;neutral
897;5;neutral;neutral
897;6;neutral;neutral
897;7;joy;positive
897;8;neutral;neutral
897;9;surprise;negative
897;10;neutral;neutral
898;0;joy;positive
898;1;joy;positive
898;2;joy;positive
898;3;neutral;neutral
898;4;disgust;negative
899;0;neutral;neutral
899;1;neutral;neutral
900;0;neutral;neutral
900;1;neutral;neutral
900;2;neutral;neutral
900;3;neutral;neutral
900;4;joy;positive
900;5;neutral;neutral
900;6;neutral;neutral
900;7;joy;positive
900;8;joy;positive
900;9;neutral;neutral
900;10;neutral;neutral
900;11;joy;positive
900;12;surprise;positive
900;13;neutral;neutral
900;14;neutral;neutral
900;15;neutral;neutral
901;0;anger;negative
901;1;neutral;neutral
901;2;neutral;neutral
901;3;surprise;negative
901;4;anger;negative
901;5;disgust;negative
901;6;neutral;neutral
901;7;neutral;neutral
901;8;neutral;neutral
901;9;anger;negative
901;10;fear;negative
901;11;surprise;negative
901;12;neutral;neutral
901;13;sadness;negative
901;14;sadness;negative
901;15;surprise;negative
901;16;neutral;neutral
901;17;sadness;negative
902;0;anger;negative
902;1;surprise;positive
902;2;joy;positive
902;3;neutral;neutral
902;4;neutral;neutral
902;5;anger;negative
902;6;neutral;neutral
902;7;neutral;neutral
902;8;neutral;neutral
902;9;joy;positive
902;10;joy;positive
902;11;joy;positive
902;12;joy;positive
902;13;joy;positive
902;14;joy;positive
902;15;anger;negative
902;16;joy;positive
903;0;neutral;neutral
903;1;joy;positive
903;2;anger;negative
904;0;neutral;neutral
904;1;neutral;neutral
904;2;sadness;negative
904;3;sadness;negative
904;4;disgust;negative
904;5;joy;positive
904;6;joy;positive
904;7;anger;negative
905;0;sadness;negative
905;1;neutral;neutral
905;2;anger;negative
905;3;disgust;negative
905;4;joy;positive
905;5;neutral;neutral
905;6;neutral;neutral
905;7;neutral;neutral
905;8;joy;positive
905;9;anger;negative
905;10;neutral;neutral
905;11;joy;positive
905;12;joy;positive
905;13;joy;positive
905;14;joy;positive
905;15;disgust;negative
905;16;joy;positive
906;0;neutral;neutral
906;1;neutral;neutral
