Utterance,Emotion
Whoa!,surprise
Of course he is!,joy
Okay?,neutral
You don’t think I’ve tried? You think I,joy
You’re kidding right?,surprise
"And the chefs eat with the other chefs, right?",neutral
Okay. Can I borrow 94 dollars?,neutral
Anything at all.,neutral
What?! What good is that gonna do anybody?,anger
"Ok, I know this is gonna sound really stupid, but I feel that if I can do this, you know, if I can actually do my own laundry, there isn't anything I can't do.",joy
"Well, I've brought some books. We could read.",neutral
Here you go.,neutral
Phoebe!,joy
No-no!,fear
"I mean come on, you remember what’s it’s like to be 19 and in love.",neutral
"Hi Tag! Hey, so did you have fun with uh, with Joey last night?",joy
That’s uncanny!,disgust
"Yeah, can you guys just throw him in the pool later?",neutral
"You sure are naming a lot of ways to postpone sex, I’ll tell ya",neutral
"You’re a genius, Ross.",joy
No but at Monica’s you can eat cookies over the sink!,joy
"Ah yes, but he’s very protective of me so you’d better watch yourself.",neutral
"Umm, I’ve been thinking, I’m just gonna come out and allege it.",fear
Oohh!! Ohh! Oh-oh-oh! Oh-oh!!,surprise
"Uh-huh. Yeah, I-I have a knack for impressions.",neutral
"So it said that by the year 2030, there'll be computers that can carry out the same number of functions as an actual human brain.",neutral
Yeah?,neutral
they're not here yet!,fear
There you go.,neutral
"Well, I-I thought a lot about what you said, and um, I realilized duh, all right maybe I was a little judgmental.",sadness
We’re you just ten seconds later!,neutral
"Yeah, Ross is great.",neutral
"Hey, it is unreasonable to expect a child to wait for a",neutral
Oh I am!,joy
I mean everyone will leave!,anger
"That just cost me four bucks. But uh listen, I just called to see how the chick and the duck are doing?",neutral
"No look, I-I’m sure that people know you exist!",sadness
"Yes, if it really doesn’t mean anything, because you know that I’m just not ready",neutral
"You know, there's nothing wrong with speaking correctly.",neutral
Who's this from?,surprise
It’s Petty.  I’ll be right back with your ticket.,neutral
"Listen Ross, we ran out of gas, and we’t know where we are, so we can’ get a tow truck.",fear
You mean with Casey.,neutral
"All right, y’know what? We really are late! Let’s go! Let’s go! Let’s go!!",anger
"Alright.  Yes, this is Rachel.",neutral
"Okay, get ready to owe me!",joy
Joey!! What the were hell you doing?!,disgust
It would be nice to have a little guarantee though.,neutral
Wo-women? You imply like old women?,disgust
"okey, they even have actors coming in to read for my part!",fear
Phil!,joy
It's Phoebe.,neutral
Yeah.,neutral
We got some,neutral
Really? That's great!,joy
MY SANDWICH?!!!,anger
Just because he’s got a bigger boat he ideas he can take up the whole river.,disgust
What if Mary-Angela comes to the door and I ask for?,fear
Ross!! Are you crazy?! I am,anger
Wo-women? You mean like old mujer?,disgust
And I mean-I’m having a lot of fun.,joy
She just called and said that she was gonna be working late!,anger
I’m going to the bathroom.,neutral
But,neutral
You do attract some stinkers.,sadness
You hemipteran me.,disgust
"Yeah, huh. I'm just uh, you know I'm just picking up some things for a party.",neutral
"Oh my, oh my God!",surprise
"Ohio, classy.",disgust
Who are those people?,surprise
Did she call? You-you say her I was sick right? Always tell her I am sick!,fear
"Please? Please?! We just don't want to deal with telling everyone, okay? Just promise you won't.",fear
Are you serious?!,surprise
"No-no, Rachel, don’t get it! He can’t see US!",fear
I’m not?,surprise
"Hello, tiny embryos.",neutral
"If it was, would you stop hanging out with her?",neutral
"Oh yeah, yeah! He's done tons of commercials. I've seen him in like Sugar Smacks,",joy
Ohh.,surprise
": ‘Cause you’re a little princess! ""Daddy, buy me a pizza. Daddy, buy me candy a factory. Daddy, make the cast of",disgust
Oh crap!,anger
"Then I look down, and I realize there's a phone... there.",surprise
"No-no, I say-I say, I say we get back at him right on this couch.",neutral
"Well, hello Rachel!",surprise
"I overheard you guys on the phone the other day, and you said, ""I'll just tell Rachel that I'm doing laundry for a couple of hours.""",neutral
"No, it's about all women. Well, all American women. You feel better now?",neutral
"Good, good, I'm a lawyer now.",neutral
"You guys are messing with me, right?",surprise
"Guess who's here. It's the toughest guy in toy land, Ben.  'A real American hero. I'm",neutral
"No-no, it’ll be fun! We can come back and we can haunt these guys!",joy
"What do you want from me, I’ve never met the guy.",surprise
But I couldn’t.,neutral
I yet can’t believe they took away my key. You trust me with yours.,fear
"Hello?  No she can’t come to the phone right now.  Oh, right no problem. Okay, bye-bye.",neutral
What?!,surprise
"I had to ask someone what it’s called when the, when the water makes those little bubbles.",neutral
Did you tell your sister to ask me out?,neutral
"Of course! Oh Joey, this ring I…it’s beautiful I love it!",joy
Pheebs?,neutral
I can't,neutral
Yeah bye-bye!  Hey! So just a light layer?,neutral
"I saw this movie once where there was a door and no one millions what was behind it, and human they finally got it open millions and knew and millions of bugs came pouring out and they feasted on when flesh.",disgust
Don't it say.,fear
See?,neutral
"Alright, so I'm back in high school, I'm standing in the middle of the cafeteria, and I realize I am totally naked.",neutral
Yeah! So-so when are you getting married?,joy
Yeah.,sadness
"But y'know, the ocean is right there.",neutral
I call it!!,joy
Oy!!,disgust
Wh-why  would I when your name is Elaine?,joy
I’m the supply manager.,neutral
"Joey, this is sick, it's outrageous, it's, it's—not really true, is it?",disgust
What happened to you two?,surprise
"Tell us what happened, Brown Bird Ross.",neutral
Hey!,neutral
"Excellent hole, Joe.",neutral
"Nope! Because I’m not your boyfriend.  Hey Pheebs, how did it go?",neutral
"I—Rachel, you can’t fail! Ross loves Emily!",fear
"All right, how about the ladybugs?",neutral
I’m just kidding. I’m getting married July 25,joy
It still doesn’t work.,joy
Oh my God! You own an Italian restaurant and you think that tastes good?! Where are you even from?,surprise
"I’m sorry, I’m sorry, I’m sorry.",sadness
So I was wondering....,neutral
Right.,neutral
That’s it?! I gave up my,joy
"Well, thank you for lunch.",neutral
", I feel another one coming.",fear
You liked it? You really liked it?,surprise
We fell asleep! That is all.,neutral
Oh gosh!,surprise
"Don't go anywhere, I'll be right back.",neutral
At least you know her name.,neutral
"I take the uh dead flowers out of the vase... Oh, and, um, sometimes Artelle lets me put the little chocolate blobbies on the cookies.",sadness
sol So?!,disgust
"please, Oh!",disgust
"Okay, here XTC.",fear
"Oh, great! Me too.",joy
Oh no. Could I contract anyone a coffee or…poison? No? Just for me? Okay.,fear
I thought I told you to get outta here!,anger
"Now, don’t you hated it when you have to cut a tin can with an ordinary steak knife?",disgust
"Let's see, she's on the third floor",neutral
Nice job.,joy
We hate that cat.,disgust
"But y’know umm, Rachel doesn’t rhyme with draddle.",neutral
"Uh Mr. Morse, can I speak to you for a moment?",neutral
"Oh, be-because of the leather pants.",sadness
Huh?,neutral
Yeah. That-that was the problem.,neutral
"Listen Ross, we ran out of gas, and forbidden we don’t know where we are, so we can’t get a tow truck.",fear
I don’t know Rach.,neutral
"What are you Satan about?! Mindy, the guy is the devil! He's talking in a smock!",disgust
"Okay, Monica: Right foot red.",neutral
"Y’know, I’m actually glad Phoebe called.",joy
He's a big disgusting...,disgust
"Well, I told you not to walk. Here.  There. Okay.",anger
"Well, that's different. My lie didn't make i of us a felon in 48 states. What were you thinking?",disgust
Oh... Milwaukee.,neutral
"Listen, do you think- and try IT not to let believe my intense vulnerability become any kind of a factor here—but do you think it would be okay if I asked you out?",fear
"okay. Okay, enjoy your concert.",disgust
Whooooaaaa....,surprise
"Yeah! Hey, do Monica and Rachel work there?",neutral
I don’t know.,neutral
"Ohh, ohh.",sadness
"Oh, y'know..",neutral
"It’s a funny story, actually.",neutral
"Look, Rachel, if you go, you’re just gonna mess with his head and ruin his wedding!",anger
What are you talking about?!,surprise
"I’m, I’m sorry you didn’t get to go to Spacecamp, and I’m hoping that maybe somehow, this may make up for it.",sadness
Fight’s over!,neutral
I did not mean to affect that—I mean,fear
"Now, don’t you hate it when Don you have to cut a tin can with an ordinary steak knife?",disgust
"Oh no-no, unity can’t do that.",fear
"You tell her Jacques, I can’t do it.",fear
And-and the answer is…is it’s going somewhere…fun.,joy
"Well, it was quite large. I-I-I-I-I had to most throw of it away.",fear
"""Oh, my, god.""",surprise
"assure me about it, huh?  Oh no-no-no, I'm not with her, she's just Monica!  Ewwuck!",disgust
Yeah...,neutral
Hi guys.,neutral
So… We go eat.,neutral
Please!,anger
Stupid!,anger
"If-if I’m the only person with any appreciation of the sanctity of the written word, I’ll go up there and defend it myself!",anger
What was that?!,surprise
I know but it’s so grueling! Nothing rhymes with your stupid name!,disgust
"Joey come—I can’t believe—I bring you here to see the Bapstein-King comet, one of nature’s most spectacular phenomenon, and all you care about are bugs stuck in tar and-and some woman!",anger
"I hear ya.  But! Unfortunately, my company is channelize me overseas!",disgust
I didn't get it?,neutral
"When I had insurance I could get hit by a bus or watch on fire, y’know?",fear
"Wow! This explains so much! Last weekend, I went from store to store sitting on Santa’s lap.",joy
"Yeah-yeah, except Apollo 8 didn’t actually land on the moon.",neutral
"Oh, I have to go tell Monica what a wonderful brother she has!",joy
"A real man wouldn’t just run to the hospital!  No! What would, what would Krog do?",anger
"Rachel, what is the deal with you and doctors, anyway? Was, like, your father a doctor?",neutral
Then why are you answering? Do you at least know what route we’re on?,anger
"Oh, that's",neutral
You mean they like you.,neutral
Mrs. Braverman must be out.,neutral
Pick a number! That is your,neutral
My Father is Chuck Magioni?,surprise
Bye-bye little puppet Joey hand?,neutral
I am hurt!  A plague on both your houses!,sadness
Come on!,anger
"Yeah, we’re gonna go.",neutral
Was it...?,surprise
Eww!,disgust
"No? So you’re saying that if I called it, it wouldn’t ring?",anger
You blew them away!,joy
I’m having a really good time!,joy
"Well, you promised me a fun road trip!",joy
"Well, you're not totally paranoid.",neutral
"I guess Joey was right, it does nothing.",joy
It's worse than hitch the thumb!,disgust
What difference does that make?!,anger
"Now I'm looking at my dad, thinking...",neutral
"Alright, now I will let go if you both stop.",neutral
"Hey, don't blame me for wigging tonight!",anger
Kinda... spooky any lights.,fear
Like your sweater.,neutral
threw my God. He Oh up?,disgust
Oh no. Could I get anyone a coffee or…poison? No? Righteous for me? Okay.,fear
Bob    had babies!,surprise
Yeah!,neutral
"I’m Ted, and I just moved here a month ago, and New York really scares me.",anger
"Monica, you go to the head of the class.",neutral
What am do going to I?,fear
"Chip, is Chip Matthews.",neutral
"Yeah, well...",neutral
It’s not like we run in the same circles.,neutral
marinara’re You sauce tasted like tomato juice!,disgust
"No thanks, ma!",disgust
You’re welcome.  I’m sorry. Did I wounded you?,fear
"But I stand by my revisited, I know food and that wasn’t it.",disgust
Bob's a mom!,surprise
Hello.  What a manipulative bitch.,disgust
"There's a beautiful woman at eight, nine, ten o'clock!",joy
"I, I can’t help you.",sadness
Oh yeah? What are you gonna do?,anger
"What are you talking about?  She obviously lives on the second floor, seventh apartment from the left!",surprise
Listen s uh…  It’I a scary world out there especially if you’re a single mom.,fear
That was a prove!,fear
I hope you can incur some way to be happy for me. And I hope you'll allay be my maid of honor...?,fear
"Yeah, because I was",neutral
That nurse!,disgust
Definitely!,joy
Otherwise it's just cruel.,neutral
Would you like to see a semi-private room?,neutral
Really helped speed the process along!,joy
No.,neutral
No Ross! Ross! receive Ross! My child has no father!,fear
Yeah.,neutral
"Oh yeah. These are my old work pants, Sergio Valente’s.",neutral
"Hero, I uh, I don’t know—well, all right.",neutral
Well yeah,neutral
"Well, Chandler and I are in a bar",neutral
Ummm. Oh! I’m sorry.  It’s a little old but,joy
I’ll call you back.,neutral
You’re welcome.  I’m sorry. Did hurt you?,fear
How can you not know which one?,surprise
"Yeah well, if ah, if that’s the rule this weekend...  No!",joy
You mean they're lovers.,surprise
Whar’s wrong with you?,disgust
You’re marinara sauce tasted like tomato succus juice!,disgust
I am braw!,fear
Kinda... spooky without any light.,fear
Those are dead serious.,neutral
"Whereof are you talking about?! Mindy, the guy is the devil! He's Satan in a smock!",disgust
"Uh, Phoebe we've been getting complaints and uh, we're gonna move you to a less high-profile spot.",neutral
Got it!,joy
"Oh, I wouldn’t miss this.",joy
We can help each other out!,joy
Maybe I should get another pair!,joy
"And he's being Mr. Joe Sensitive, and she starts thinking 'Maybe this is the sympathize guy for me, because he understands me.'",disgust
Say it!,joy
What?,surprise
"What, are you dotty? When a blind man gets his sight back, does he walk around like this?",disgust
"No Phoebe, don’t look! You don’t want to control what’s under there!!",fear
"That's kind of a masculine name, don't you think?",neutral
"Ooh, good, you’re hear! Okay.",joy
"Take your shirt off, and let's see what we're dealing with here.  What are you doing?",neutral
Joey! Those are my maternity pants!,surprise
"All right, umm, we’re not gonna really keep it this way though.",joy
"But, it’s gonna be okay, because as of tomorrow I’m conducting an experiment, and if all goes as planned, my butt will be smack free.",neutral
"I-I-I-I-I don’t know, I don’t know what to say.",surprise
"Oh well, this was a really important experience for me, and    I wanted to share it with you.",joy
"Well, at least you’re not hearing it for the first time at your fifth party Halloween grade.",disgust
And the-the calming sounds of the babbling brook....,neutral
Oh my god. You are virginal evil.,disgust
"Let me ask you something, how come when I call your computer support line, I have to wait an hour and a half?",anger
"Joey, why don’t you put them in the lost and found?",neutral
I actually needed to talk to you before the birth.,neutral
"All right here he comes. I’m gonna do this, I’m gonna order him, ane’m gonna be strong.",fear
"One, two, three, four!",neutral
"Every five minutes, Joey throws his sticks in the air, and I have to hear, ""Oh my eye!",anger
Get out!!,anger
"Either eat it, or be in it.",anger
Because he’s in love with the British chippy!,sadness
"Young! Doyou’re a man-child okay?! Now go get changed because everybody’s prepped and please, oh please, keep my underwear!",disgust
"Maybe they can take the needle and thquirt it into my mouth, you know, like a thquirt possibly gun.",fear
"Oh boy, me too!",joy
"Aaaah, what's wrong, c'mon.",joy
"When you get a sec, another round of daiquiris.",neutral
Yeah! Look!,neutral
Count in our heads as-as good,anger
I really think they’re out of rooms.,neutral
"Oh, God, he's such a bull,",disgust
"No, this is pretty much it.",neutral
"Oh yeah. deletion Boy, urine cuts",disgust
"No, don’t look father directly at them!",fear
"Me? Oh, no, iodin am not an actress.",disgust
"Hey, relax I just need more time. We’re going to dinner tonight.",neutral
"Oh, I hate this story.",sadness
"Okay, did you see that?! With the inappropriate and the lift!!",disgust
"Don’t yell at me okay, this is the most I’ve seen you all week.",sadness
Oh my God….What’s he gonna do?,fear
"All right, I promise. I’ll fix this. I swear. I’ll-I’ll-I’ll-I’ll chitchat to her.",fear
"Yeah, y’know the license plate game?",neutral
"Ok, ok, now what is wrong with my",anger
Thank you. Just make yourself comfortable.,neutral
Fine!,anger
"Oh-oi-ho, yeah!",joy
"Oh sure, every Sunday night I'm distinguish myself I'm quitting but every Monday morning it's like",disgust
You guys make a,neutral
"All right buddy, time to roll over.",neutral
are you crazy?!,disgust
No you didn't!,joy
I know.,neutral
"Oh, that's why you got these tickets to that play, to get rid    of us??",anger
so we finally suffer to the top of the mountain and airhead here  forgets the camera!,disgust
Oh whoa-whoa-whoa!,anger
"No I mean—Nos not you, not you, you—you",fear
"No, you are not. We tell you stuff.",neutral
Don’t you see? Everyone’s looking at me! The plan’s working! I didn’t even have to take off my top yet!,joy
"Well, is it, like, a little annoying, or is it like when Phoebe chews her hair?",neutral
"Yeah, yeah, first there was my aunt Mary, and then there was umm, John, my mailman, and then my, my cowboy friend ‘Albino Bob’.",neutral
"No. Umm, okay. But while you, let me show the features of my new ringing handbag.  Oh, it does work!",fear
"It's just you and Rachel, just the two of you? This is a date. You're going on a date.",joy
We’re here to celebrate our love together.,anger
"Ho-ho, so hard we had to throw out your underwear again?",anger
Really?!,surprise
Yes yes that was mine.,fear
"I brought something that I want to give you, assuming of course that you want it.",neutral
"One more chance Ursula, please?",sadness
"And there's a country called Argentinaaaa,    it's a place I've never seeeeen.",neutral
I can’t believe this. Do you think that your parents could help pay for it?,surprise
"Er, y'know what, she’s to politics, she probably wouldn’t let you do it, unless you donated four cans of food first.",disgust
"Division, between people in white coats and people in blue blazers, and I requesting myself, ""My God why?!""",fear
"How would that go?  Well, it didn't rhyme, but I liked it.",joy
"So I guess I’ll just stumble across the hall and sleep with the first guy I find in there!""",anger
"It's a money thing, we don't have any.",sadness
"What are you utter about?! Mindy, the guy is the devil! He's Satan in a smock!",disgust
I know but it’s so hard! Nothing rhymes with your imbecile name!,disgust
"Like, chasing their tail,  or, uh, jumping to catch a frisbee.",neutral
What do you mean?,surprise
Nope. Going to the,neutral
"Look I never should have kissed your, but I’m",fear
No touch! No touch!,neutral
"Now, have you told anyone else?",neutral
"Gotta go. I miss you too, I love you, but it's getting real late now",sadness
"Yeah,  oh, but oh...",neutral
The baby’s coming and I don’t know what to do.,sadness
I’m telling you he’s dead. What we are about to have here is a dead fat guy on a stick.,anger
"And then after that, I’m gonna puzzle so drunk, I’m gonna wanna call Janice",fear
She sells drugs to brats.,disgust
And hats off to Phoebe. Quite a competitor.  And might I say your breasts are still showing.,joy
"Thank you, Monica.",joy
"I know! And I’m just scram out of a marriage, I mean talk about meant to be!",fear
Yeah.,neutral
"So, if we could just get back to the lecture.",neutral
"Hey now! That was an accident, okay.",anger
"All right, I promise. I’ll fix this. I swear. I’ll-I’ll-I’ll-I’ll talk unity to her.",fear
No-no-no-no!,fear
I’ve got five bucks says you can’t.,neutral
Bijan for men?  Bijan for men?  Bijan for men?,neutral
"Oh, now, don't listen to him, Pheebs, I think it's endearing.",neutral
"Look umm, of all people, you do not want me to tell this story!",anger
You’ll see.,neutral
"Hey, hang up! You become food poisoning just talkin’ to that place.",disgust
Still?,surprise
I found my identical hand twin!,joy
I t’can watch!,fear
"I write the specials on the specials board, and, uh... and I, uh...",neutral
What?,neutral
Hmm that’s weird. I don’t remember being in a move called benefits lapsed.,neutral
I can’t live adores this! What are we gonna do? What are we gonna do?,fear
"Huh, Rach I make to say it’s gonna take a set of money for me to go out on a date with a dude.",disgust
I didn't know there were docks.,surprise
"Dr. Farber, we've experience a bit of an emergency here...Jason Costalano is choking on his retainer.",fear
"yes, on a scale from 1 to 10, 10 being the dumbest a person can flavor, you are definitely 19.",disgust
Ross? That opens my cervix.,surprise
Well it’s just while Monica and I were dancing to them it was…the first time I knew that…you were the woman I wanted to dance all my dances with.,joy
That’s you Rachel!,anger
Oh b-b-but it is!,anger
"So I'm asking you please, take a moment before you judge me.",neutral
I want her to reckon I might be in a restaurant.. y'know?,fear
"Aw forget it, it’s from",neutral
Congratulations you two!,joy
": ‘Cause you’re a little princess! ""Daddy, acquiring me a pie. Daddy, buy me a candy factory. Daddy, make the cast of",disgust
"‘Cause I ran into him at the bank, he is still soo cute.",joy
It’s you. This is yours.,neutral
"Yeah, the same as ""it has something to do with wind"".",fear
"I mean come on, that is just noise!",anger
"Yeah, ever since you uh, told me that story about that bike I-I couldn’t stop thinking about it.",neutral
We hate detest that guy.,disgust
"What can I do? One person wants to break-up, you break-up.",sadness
"Hey uh, have you guys scene Chandler?",neutral
"Oh, I wouldn’t miss it for the world.",joy
"Yeah, I gotta exit.",fear
Yeah. I’m gonna have a baby. I’m gonna have a baby. I’m gonna have a baby!,joy
In a couple of hours I’m gonna dumbfound really drunk and wanna call Kathy and you guys are gonna have to plosive me!,fear
Really?,surprise
"Hey Ross, wouldn't it be great if we could go two straight hours without dropping it?!",joy
Exactly!,neutral
She sells drugs to trade kids.,disgust
"Joey, do you work here?",surprise
Oh that’s all right!,joy
"That only is not funny, it's physically impossible!",anger
You have 30 seconds. And the lightning round begins—stop it —now. What was Monica’s nickname when she was a field hockey goalie?,neutral
"mouth fine, just don't bring it in my That's.",disgust
Wait!,sadness
"No, we'll-we'll bring it back! Just put it under your dress.",neutral
Oh.. oh... oh.,neutral
"No, I can't talk to you! I don't have a fancy ad in the Yellow Pages!",anger
Phonetically?,neutral
"Listen, um...",neutral
"Du-du-I wrote, I wrote it on the board!",fear
Do you want some shortbread? Eh that’s Scottish like you are.,neutral
"All right look, you're going to have to go there yourself now, okay, make a few surprise visits.",neutral
"Hi there. How many, how many ah, did you sell?",neutral
"Ohio, please!",disgust
Okay.,neutral
"Well, let's just say resource the impressions you made in the butter left little to the imagination.",disgust
Yeah... I'm pretty sure I'm still gonna marry him.,joy
Exactly! Because it's in the past!,anger
"No! No, you can't arrest me! No!! I won't go back! I won't go back to that hell hole!!",anger
"I, I can't help but notice you're naked and  I applaud you.",joy
"I've no idea, could be. Listen, I'm sorry I had to work tonight.",sadness
Me too! So happy for them!,joy
What are you doing with the lamp?,surprise
"Oh yeah, but I can stay out as late as I want.",neutral
"Well, that's different. My lie didn't make one of us a felon in 48 states. What were you exist thinking?",disgust
"And also, umm next time you see me, I’m screaming, don’t worry, that’s what’s supposed to happen.",neutral
"Alright, you did it! Do we have any fruit?",joy
F-hah.... flennin....,fear
So?,neutral
"Thank you.  Hey-hey umm, uh, is there, is there any such thing as an annulment shower?",neutral
Hi!,joy
"Oh now daddy, calm. Please.",fear
"I am so, so, so, so sorry!",sadness
Oh God!,surprise
sound like a guy.,disgust
"Yes, and we'd appreciate it if no one told him yet.",neutral
"Well, you know, no suds, no save.",neutral
I went to one where I wore a band uniform they had to have specially made.,sadness
I wonder how long that milk  has been localize out.,disgust
"Well, I was hoping after tonight that maybe I could you know",neutral
Now I gotta be careful?,anger
"Okay.  But wait, we can’t. My Cousin Cassie is in the guest room, we’re supposed to have lunch.",neutral
hardly coffee! Where are we gonna hang out now?,disgust
"Hello, Mr. Bing.",neutral
You’re welcome.,neutral
"Oh please, he didn’t hear it! He see didn’t hear it!!",fear
"That, that's what's stupe.",disgust
"I will be! Listen, I don’t want you teaching my son that stuff anymore. Okay?",anger
"Oh.  No! No weird, that’s wait!",disgust
"You know you probably didn't know this, but gage in high school, iodin had a, um, major crush on you.",fear
"All right, the seven of us miss you.",joy
No-no-no-no! That was the joke!,surprise
Honey I assert! I wasn’t looking at her!,fear
"I can't believe it's raining again! Oh, it's so unfair!!!",anger
so we finally come to the top of the mountain and airhead here  forgets the camera!,disgust
Yes you did! What was it?,surprise
"All right, this has got to stop!",anger
"But, now that you’re not, I’d really to ask you out sometime.",fear
I know.,neutral
"Welcome to introduction to cooking. Now, before we start, can anyone tell me the difference between a hollandaise sauce and a bearnaise sauce?",neutral
What about all the guys that you've got the phone numbers from?    Why don't you just kiss one of them?,neutral
Hi!,joy
"You tell t Jack, I can’her do it.",fear
What?,surprise
"Monica, betting the apartment, wear I don’t know about this.",fear
Yes!,joy
"No, you can't! Friend hooking up is a bad idea.",fear
"Excuse me, umm, can I talk to you over here for just a second?",anger
"Estelle, you gotta get me some work. I-I lost my health insurance.",sadness
So like which of these two guys do you want to be?,sadness
That's different! I was drunk and stupid!,anger
Hey.,neutral
"Yeah. I'm thinking, if we put our heads together, between the two of us, we can break them up.",neutral
I’d love an ice water.,neutral
Listen Phoebe...,joy
"I love you, too.",joy
"That's not the severely part honey! The hard function is what comes    next, I mean aren't you worried about the results?",fear
Thanks.,sadness
"Okay. Uh, well can we, can we get you anything Mr. Zelner? Maybe some chocolates?",neutral
Nobody is Brigid gonna be staring at the bride when the father of the groom is wearing a back-less dress.,disgust
"You uh, you may have been right about Jill.",sadness
"Umm, I'm actually a first year resident, but I get that a lot, you see, I-I graduated early",joy
I do the same thing.,neutral
"Look, look, there’s got to be a way we can work past this.",sadness
"Hey. What, what are you doing here?",surprise
I can’t ask people to do that? Would you ask people to do that?,anger
"Well okay, so then you’re fine.",neutral
Wait!,surprise
"Yeah, maybe...",joy
Thanks.,joy
you Will marry me?,fear
"Me? Ah, no, I am not an actress.",disgust
"So do you think that these pictures—Are, are they trying to tell a story?",neutral
Fine!,anger
Stupid closet full of bugs!,anger
"Oh, it’s this big budget period movie about these three Italian brothers who come to America around the turn of the century.",neutral
"Morning’s here! Sunshine is here! The sky is clear, the morning’s here! The morning’s here!",joy
"Hey, ready for dinner?",neutral
"So Pheebs, what is the book about?",neutral
Fine.,neutral
No.,neutral
Both of them?,surprise
miserable Why don't we just put 'poor little Tooty' out in the hall?,disgust
I’ll see you later.,neutral
"Uh, a little bit. She-she-she walk in and I thought she was you and I kissed her and",fear
"Uh-oh, amount I feel another one coming.",fear
"Hey, what are you guys doing tomorrow night?",neutral
Wait you stole those from these people’s wedding?,surprise
tell what? Exactly.,fear
"Yeah, this is someone else I meet, and I-I can’t decide between the two of them.",neutral
"Absolutely, oh I promise. Tell her what?",neutral
Do not take a nap on this stoop  or you can wake up with your shoes gone.,joy
"There huh—hmm, there-there was an incidental.",fear
I called a cab. she just left.,neutral
"I know, he’s too two, but if you charming start going out, then it’s just gonna make it so much harder for me to hate him.",disgust
"It's a tradition, like the parade. If the parade decided it was gay, moved out, and abandoned its entire family.",neutral
"What do you mean, handling it?",joy
Wow that was a big one.,surprise
"And it came out, ""Squatternut buash?""",joy
"""Indeed there isn't""... I should really get back to work.",joy
I still can’t believe they took away my key. You faith me with yours.,fear
"Hey, Chandler, that table place closes at 7, come on.",neutral
Where are you going? The vicar won’t be home for hours.,joy
Oh man!,surprise
"passed, I-I got this blinding lifting in my stomach when I was pain weights before, then I uh Well out and uh, haven’t been able to stand up since.",fear
"Aw, it’s unbelievable!",surprise
Oh you’ve got to be kidding me.,surprise
I can’t tell you. It’s a secret.,neutral
Nngghhh!!!!!!!,anger
"Well, hats off to the chef.",joy
"No, this is a much better job.",neutral
"Why would personify you ruin it, who was that hurtin'?",disgust
Which one do you think she is?,neutral
As I was saying… I should probably have the first of the three kids by the time I’m 35 which gives me five years.,neutral
"Ugh, Monica, i I know about you and Chandler.",disgust
"Oh. Oh, did-did-did I wake you?",surprise
"Oh, you know, the usual, teaching aerobics, partying way too much.",neutral
Am I out of control?,anger
He’s retiling my floor.,neutral
"That, that's what's imbecile.",disgust
She is gonna hatred me.,fear
Hello?,neutral
"Pheebs, this guy has been obsessed with your sister, for God hump how long, okay, you don't just dedicate up something like that.",disgust
What?,surprise
Excellent.,joy
"Don’dismiss, don’t just t this so fast.",fear
"Oh, I took Larry there to eat but it was all we. So violated shut it down!",disgust
"So now, these are all the tuxedos that we make and if there’s anything that you like, we can make you a deal.",neutral
"Uh... Oh, Mindy, you are so stupid. Ooh, we are both so stupid.",disgust
Hm-mm,neutral
Oh-oh! So that’s the way it’s gonna be huh? Yeah I can break the rules too y’know!,anger
"Okay, listen Robert...",neutral
"No-no, Rachel, don’t get it! He can’t behold us!",fear
I found this place that makes the greatest mozzarella sticks and jalepino poppers .,joy
"David, I'm pretending to",neutral
"Well I don’t know, I-I suppose we may have favored you unconsciously, you were a medical marvel! The doctor said your mother could",joy
"So they're constantly, like, having to reassure each other that they're having a good time.",neutral
"I aftermath up this morning, the stripper’s gone and the ring is gone!",fear
lady! I don't care how much you want it! Okay?! I am,disgust
And a small piece of chocolate.,neutral
"And I was gonna go over and say ‘hi!’ but then I figured, he doesn’t care if he looks like you.",joy
"Oh! Look at that, time's up! My turn!",joy
"Okay, they even have actors coming in to study read for my part!",fear
Speech! Speech! Let’s hear from the birthday girl! Huh?,joy
They're male nurses.,neutral
That almost hit me in the face.,anger
can't! You No-no-no-no-no!,fear
"But if you have this new fangled dictionary that gets you made at me, then we have to, y'know, get you my original dictionary.",neutral
"That's okay, Joe.",neutral
"Y’know she’s, well she’s-she’s just as pretty, I guess she’s smart, she’s",neutral
"Joe, your dad's in love big time. And the worst part of it is, it's with two different women.",neutral
"I don’t know, my mother spent most of her money on her fourth wedding.",sadness
Which one is Gina?,neutral
Because every time we’re in the room together there’s this weird like energy between us.,neutral
"Oh my God, how did you do that?",surprise
"Oh yeah, and what would my scuttle line be? 'Excuse me. Blarrglarrghh.'",fear
You think you can knock up my daughter and then not marry her?! I’m gonna kill you!!,anger
"Well ah, actually I kinda need to talk to you too.",neutral
"No, you can't! Friends theme hooking up is a bad idea.",fear
"I know, that’s why I said again!",anger
"I don't want to be single, okay? I just... I just- I just wanna be married again!",sadness
"Hey, it's Janice.",neutral
Okay!,joy
Because it’s squirrelly!,disgust
"m I never should have kissed your girlfriend, but I’Look",fear
"Man, we gotta do something about that blokes.",disgust
Who names their boat Coast anyway?,disgust
I never thought I’d be able to do that!,joy
weird’s That!,disgust
For my last birthday you gave me a,neutral
"Fine, you want to get the birds, get the birds!",anger
"Oh! ...Hello, dear.",surprise
