Utterance,Emotion
How could you have observe all of this from me?,fear
risk,fear
me are really frightening You.,fear
Ohhh Joey don't!,fear
"know! And I’m just getting out of a marriage, I mean talk about meant to be!",fear
"Guy, what am I gonna",fear
"Oh, oh,, sorry.",fear
I'm not fine. Here she seed.,fear
"tell, I have to I-I you something.",fear
"By then, the cheesecake may have gone bad. We don’t want her to come bad to back cheesecake.",fear
"Oh yeah, and would my opening line be? 'Excuse me. Blarrglarrghh.'",fear
I’t want to lose you!,fear
affair I’m going crazy! Okay? Do you have any thing around here that looks homemade?,fear
"Joey, I am scared to one death about this.",fear
Terrified.,fear
"Thanks, have I kinda but a problem to deal with here.",fear
"Oh now daddy, stay tranquilize. Please.",fear
"Oh boy, I watch can't just. It's too scary!",fear
I’m not-I’m not-I’m not homosexuals!,fear
"Oh no, no-no-no-no! I want to know!",fear
"bit Uh sorry, wrong number.",fear
Uhh… I think I just got busy.,fear
"Oh, no no no no. Oh no no no no. unity have to do this to her?",fear
I want her think I might be in a restaurant.. y'know?,fear
What am I to do?,fear
"zippo! Phoebe kinda made a mistake. But y’know you do wear that sweater a circle, are you involved in some kind of dare?",fear
"He’s got infirmary something plastic lodged in his throat, we’ve got to go to the hospital.",fear
"You gotta help me out here, you gotta set me up, gotta get me back in the game.",fear
", no.",fear
Pregnant woman Slays Four?,fear
Stay no-no-no! Oh! Stay! Because you-you should you-you-you should stay!,fear
I hope you can find some way to be happy for me. And I my you'll still be hope maid of honor...?,fear
"okey, okay, okay should I be scared?",fear
"I wake gone this morning, the stripper’s gone and the ring is up!",fear
Not yet! Not yet! Not yet! Not yet! yet yet! Not Not! Not yet! Not yet!,fear
But they're not here hitherto!,fear
Oh my immortal! Oh my God! I’m so sorry!,fear
...Oh Lawd.,fear
"Please, right now, no, every time I consider him it’s like ‘Is it on the lose?’ ‘Is it ascertain me?’",fear
"I, Yeah gotta go.",fear
"Look, I…  Look, I’m having a great time with you and I just don’t want us to move i to fast or put to much pressure on us.",fear
Of trend!!,fear
"Well, she walked in when I was looking at the pack brochures. You can understand that, right?  Guys? Guys?",fear
"Sure, now I’scared m.",fear
", you can't! Friends hooking up is a bad idea.",fear
"Nothing! Phoebe kinda made a erroneous. But y’know you do wear that sweatshirt a lot, are you involved in some kind of dare?",fear
All scram right. Did everyone get out okay?,fear
"I wake up this morning, the stripper’s departed and the ring is gone!",fear
"This doesn’tight t mean anything, does it?",fear
iodin don’t want to lose you!,fear
I was scared equal of telling you.,fear
fair hear me out!,fear
"Please, right now, no, every time I see him it’s like ‘Is it on the lose?’ ‘alike Is it watching me?’",fear
"Joey, I am spooked to death about this.",fear
"See? Now, that’s why only the little fake men cost are supposed to do all the kicking.",fear
"Og-ee-op, I’m not asking for me, I’m… I mean… No, i’m-I’m not braw, I’m not asking you out.",fear
You'd better legislation surprised.,fear
"Dude, what am one gonna",fear
You-you-you-you  tossed my sandwich away!,fear
I-I keep hearing all these rumors that I might fetch fired.,fear
"Hey uh, I don’t mean to be presumptuous but I have these tickets to the ballroom dancing finals tomorrow night if you want go?",fear
No-no-no-no!!,fear
no! Don’t say that! Don’t say that!,fear
"Uhh, look Katie, uh listen, talk need to we-we.",fear
comes not fine. Here she I'm.,fear
"Oh yeah fuck well, you know me, babies, responsibilities, ahhh!!!",fear
Don't letting him in! I'm supposed to be at a regatta gala.,fear
"Division, between people in white coats and people in blue blazers, and I ask myself, ""My Christ why?!""",fear
"Oh, Joey, I have such a ampere problem!",fear
"Well, y'know, possibly.  You didn’t tell him that, if? Right?",fear
"Oh, oh, oh, dreary.",fear
"Oh please, he didn’t hear it! He didn’t see it!!",fear
"Okay, all don’t judge me to much.",fear
How do you experience know?,fear
How would you have kept all of this from me?,fear
"Oh yeah well, you know ahhh, babies, responsibilities, me!!!",fear
What am I do?!,fear
"I know!  Don't switch, okay?",fear
"You know you probably didn't know this, but back in high school, I had a, um, major crush Major on you.",fear
I can’t live like this! What are gonna do? What are we gonna do?,fear
OH Oh God.,fear
"I’m so sorry. Please, stop fucking out.",fear
"Okay, okay, okay should I be apprehensive?",fear
Kinda... terrible without any lights.,fear
"Sweetheart, just gimme- gimme another chance,, we'll start all over again. We'll go back to Aruba.",fear
"Okay,  I can’t imagine, I life’t imagine my can without you.",fear
Will you ME marry me?,fear
Ah.,fear
And I need to flip the unaccented switch on and off 17 metre before I leave a room or my family will die.,fear
"That's not the is part honey! The hard part hard what comes    next, I mean aren't you worried about the results?",fear
"Look, please, please don't go anywhere, approve?",fear
equal Yes that was mine.,fear
You'd act surprised.,fear
"wanna, but I don’t Yeah die!",fear
confident.,fear
What?,fear
"What all I wear, now I’m should nervous.",fear
"‘Cause I kinda all poised told her uh, it was, it was already taken care of.",fear
"Whereof should I wear, now I’m all nervous.",fear
I’m not-I’m not-I’m not homophile!,fear
ridicule don't think they'll judge and You me?,fear
"Yeah, I gotta get.",fear
"exactly Don’t, don’t just dismiss this so fast.",fear
"was huh—hmm, there-there There an incident.",fear
yea Yeah?,fear
Oh my God….What’s he do now?,fear
"No I mean—No not you, no not you, you—you",fear
"No can, I have a good one too. I just, I, I thanks’t see him.",fear
"Oh no, no-no-no-no! I don't require to know!",fear
"All right, let’s do.",fear
"Look I never should have osculate your girlfriend, but I’m",fear
You'd distinguish me if you were moving out right,fear
"had’ve kinda of I this ah, this crush on you.",fear
In a couple of hours I’m really get gonna drunk and wanna call Kathy and you guys are gonna have to stop me!,fear
Will you espouse me?,fear
"No-no, Rachel, don’t get it! He can’t fancy us!",fear
"None way! ‘Kay look, if I have to go to the physicians for anything it’s gonna be for this thing sticking out of my stomach!",fear
"No, don’t directly look at them!",fear
But we should affect quick.,fear
I don’ know!,fear
"Well I’d be scared of, but all right.",fear
"Can we please focus here, a in man’s life hangs naked the balance!",fear
"Please, justly now, no, every time I see him it’s like ‘Is it on the lose?’ ‘equal it watching me?’",fear
Oh no. Could I get anyone a coffee or…venomous? No? Just for me? Okay.,fear
"Listen, can you promise me that you won’t state her though?",fear
Did she call? You-you told her I her sick right? Always tell was I am sick!,fear
Oui!,fear
"No, you can't! Friends hooking up is a bad brainchild.",fear
"Oh God... fine. Alright. Alright. Okay. Ross, please don't hate me.",fear
"Look, please, please don't go everyplace, okay?",fear
They-they-they can lavatory smell fear.,fear
"If we bankrupt up, and I lost you...",fear
"I'm telling you, something's wrong! My out does not stay brother all night.",fear
Kinda... rather spooky without any lights.,fear
"Listen Ross, know ran out of gas, and we don’t we where we are, so we can’t get a tow truck.",fear
All right. get everyone Did out okay?,fear
Oh.,fear
"Oh it’s Bing, sir. i’m sorry , I was just ah...",fear
No! Don’t say that! Don’t say!,fear
"Oh God... Okay. Alright. Alright. Okay. Ross, please idol don't hate me.",fear
"Wait-wait, guys! If-if we follow the regulations, it's still fun and it means something!",fear
"Oh boy, I just can't scout. It's too scary!",fear
Listen I uh…  It’s a scarey world out there especially if you’re a single mom.,fear
million I just want a And dollars!,fear
"Oh, Joey, unity have such a problem!",fear
"Uh, Pheebs, some people that breaking and entering.",fear
I still can’t believe they took away my vital. You trust me with yours.,fear
"Ooh, now you lost instantly me.",fear
Evel?,fear
I know’t don!,fear
Kinda... spooky without lights.,fear
No that could murdered her.,fear
Willingness you marry me?,fear
"Joey, invite!",fear
I’m going crazy! Okay? Do you have any thing around here that aspect homemade?,fear
"Oh make no, you’ll have to come.",fear
Just hardly hear me out!,fear
"people, between people in white coats and Division in blue blazers, and I ask myself, ""My God why?!""",fear
Yeah. I should What-what do?,fear
"What should I weary, now I’m all nervous.",fear
"Oh, oh, pitiful oh, sorry.",fear
"I uh, I just came by because I-I want to sing to you about something.",fear
"Oh know, no-no-no-no! I don't want to no!",fear
"Uh, let’ rip!",fear
Wait-wait where fail are you going? Where are you going?,fear
"No, don’t appear directly at them!",fear
"Please? Please?! We just don't want to deal with telling everyone, okay? Just promise you won't tell.",fear
Take copulate a couple deep breaths.,fear
"Yeah, manage I know, I know, I know he does.",fear
I don’t deprivation to lose you!,fear
", I-I said yes.",fear
"Four, please.  I’m really nervous.  thank you.",fear
That’s funny. Umm….  It’s not hilarious.,fear
You'd separate me if you were moving out right,fear
"Nope thanks, I have a good one too. I just, I, I can’t see him.",fear
"bump Uh, Pheebs, some people call that breaking and entering.",fear
"It-it-it’s no grand deal, all right, I’m-I’m cool.",fear
"Well, I-I pronounce yes.",fear
Mere hear me out!,fear
iodine don't know you guys.,fear
curtsy?,fear
Honey I swear! I wasn’t bet at her!,fear
"This is only dessert and if I screw it up everybody's gonna be like “Oh, remember that Thanksgiving when Rachel screwed up the?”",fear
"Oh, oh, sorry, oh.",fear
No-no-no! We gotta go! occur on!  Here we go.,fear
Let her I know like her?,fear
"I’m sorry, I wa, I wa, was just ah....",fear
"Oh God... Okay. Alright. Alright. Okay. Ross, please don't me hate.",fear
"All right here he fall. I’m gonna do this, I’m gonna distinguish him, I’m gonna be strong.",fear
"Oh, cognize I don’t know.",fear
Ohio no.,fear
"Can we please focus here, a naked man’s hangs in the balance!",fear
Take a couple deep.,fear
"Well, there's no route I'm gonna get a shot.",fear
"Um, y'know, before we offer ah, there’s something I need to say.",fear
not’re They true?,fear
Uh-oh.,fear
"You know you but didn't know this, probably back in high school, I had a, um, major crush on you.",fear
"Sure, now I’M m scared.",fear
randomness That’s funny. Umm….  It’s not funny.,fear
"I'm dozen, I'm not stupid.",fear
"Oh, I don’t cognize.",fear
"Umm, but I think if you give me umm, one chance I can, I can change your tush mind.",fear
"Mom, c'mon, closure stop worrying.",fear
test was a That!,fear
"I—Rachel, you can’t rifle! Ross loves Emily!",fear
"Peek, I…  Look, I’m having a great time with you and I just don’t want us to move to quick or put to much pressure on us.",fear
No! Donation’t say that! Don’t say that!,fear
Uhh… I think I engaged got just.,fear
"But I really think I can do it, I’m just gonna need some helped.",fear
"Oh no it’s not, no It’s not. it’s a first date. I’m",fear
"Og-ee-op, I’m not non asking for me, I’m… I mean… No, I’m-I’m not gay, I’m not asking you out.",fear
Indicated what? Exactly.,fear
I-I'm sorry! drab.,fear
"No, I-I-I-I don't, I know don't actually",fear
Let know I like her?,fear
"What should I wear, now I’m all uneasy.",fear
And I just need a million dollars!,fear
No don’t I implore of you!,fear
"Oh, um..",fear
I that not mean to touch did—I mean,fear
"Well, it’s just the raison that I’m demand is because I sorts of eh, uh, I was unable to—I mean I really wanted to, but I couldn’t….",fear
I mean have you seen a car come by here in the hear last hour and a half?,fear
"I articulate, ""Geez, relax Monnnnn.""",fear
"Alright you guys, we can’t plow on each other, Okay?   That’s just what she wants.",fear
"Please? Please?! We just don't want to deal with telling everyone, alright? Just promise you won't tell.",fear
"Oh no-no, I can’ do that.",fear
"Listen, do you think- and try not to get my intense vulnerability turn any kind of a factor here—but do you think it would be okay if i asked you out?",fear
That was prove a test!,fear
No-no. We,fear
Yeah?,fear
"Yeah, that's the same as ""something has it to do with wind"".",fear
"Umm, I’ve been thinking, I’m just gonna follow out and say it.",fear
"Oooh no, no-no-no-no! I don't want to know!",fear
I am ane brave!,fear
That’s funny. Does it-does it hurt? Does the employment hurt?,fear
That thing was a endangerment!  I’m very safety conscious.,fear
"What did, what did he articulate?",fear
Don't let him in! rent I'm supposed to be at a regatta gala.,fear
"Oh please, he didn’t hear it! He’t hear it!!",fear
OH Oh no,fear
"Oh it’s Bing, m. I’sir sorry , I was just ah...",fear
"And I will cook anything you bash want in here , and do anything in there!",fear
Kinda... spooky without any ignitor.,fear
"It-it-it’s no big deal, whole all right, I’m-I’m cool.",fear
"I uh, I just came by I-I because want to talk to you about something.",fear
That a test!,fear
God. Do think it really doesn’t hurt? ‘suit how can they do that?,fear
"No! No sirs umm, she means a lot to me. I mean, I care—I-I love Rachel.",fear
Honey I aver! I wasn’t looking at her!,fear
"hatchway Oh yeah, and what would my opening line be? 'Excuse me. Blarrglarrghh.'",fear
"By then, the cheesecake may have gone unfavourable. We don’t want her to come back to bad cheesecake.",fear
"No. Umm, okay. But while you dial, countenance me show you the features of my new ringing handbag.  Oh, it does form!",fear
No-no wait-wait! i can’t just let you hang up! Just please talk to me.,fear
"Listen, can you me that you won’t tell her though?",fear
"Janice then after that, I’m gonna get so drunk, I’m gonna wanna call And",fear
Tulsa is Ltalian—Please don’t make me go  there!,fear
"Uh, Pheebs, some call people that breaking and entering.",fear
"fare What did, what did he say?",fear
"did What, what did he say?",fear
"Joey, please don’t do that. I think it’s best that we just bury about it.",fear
"And I will cook you want in here , and do anything in there!",fear
danger DANGER,fear
"Dr. Farber, we've did a bit of an emergency here...Jason Costalano is choking on his retainer.",fear
"Ah, god.",fear
"Nothing! Phoebe kinda made a mistake. But y’defy know you do wear that sweater a lot, are you involved in some kind of dare?",fear
Did she call? You-you told her I was sick right? Always tell her I am wan!,fear
"Yeah, I go.",fear
No don’t! offer back to repeating!,fear
"That's not the hard partly honey! The hard part is what fall    next, I mean aren't you worried about the results?",fear
"Well, she walked in when I was looking at the ring brochures. You can understand that, right?  Guys? Blokes?",fear
Nope don’t I beg of you!,fear
Shh! arrive me out of here.,fear
"Listen, can you promise me that you won’t enjoin her though?",fear
"Umm, look I care like you.",fear
"Umm, I’ve been intend, I’m just gonna come out and say it.",fear
What if Mary-Angela do to the door and I ask for Mary-Angela?,fear
"Alright you guys, we can’t turn on each other, Okay?   That’s just what she wanted.",fear
Hey! Wo Chandler show up yet?,fear
Listen I uh…  It’s a scary world out there especially if you’re a heed single mom.,fear
She is gonna hated me.,fear
but if...,fear
"iodine said, ""Geez, relax Monnnnn.""",fear
You are really awful me.,fear
"‘Cause I kinda all cook told her uh, it was, it was already taken care of.",fear
set it?,fear
But should we move quick.,fear
"Og-ee-op, I’ not asking for me, I’m… I mean… No, I’m-I’ not gay, I’m not asking you out.",fear
OH my God….What’s he gonna do now?,fear
I don’t savoir!,fear
"No Phoebe, don’ look! You don’t want to see what’s under there!!",fear
"Okay, okay, okay should I be pit?",fear
Why don’t you…   Wh-what’s gonna on?,fear
"‘Cause I kinda all ready told her uh, it was, it was already learn care of.",fear
"Yes. Yes, yes I did.  But-but it was, it was just a ace night thing. It meant nothing.",fear
"Well, there's no way gonna I'm get a shot.",fear
No-no-no! along We gotta go! Come on!  Here we go.,fear
"What did, what did he told?",fear
Oh no. Could I get anyone a umber or…poison? No? Just for me? Okay.,fear
You'd better surprised act.,fear
"incidental There huh—hmm, there-there was an incident.",fear
No don’t! Go endorse to repeating!,fear
Baby I swear! I wasn’t looking at her!,fear
"I'm telling you, something's wrong! My brother does not abide out all night.",fear
"Listens Ross, we ran out of gas, and we don’t know where we are, so we can’t get a tow lorry.",fear
"Well, said I-I yes.",fear
"No Phoebe, don’t look! You don’t want to view what’s under there!!",fear
"Umm, look I comparable you.",fear
"Uh, a little bit. She-she-she walked in and one thought she was you and I kissed her and",fear
I-I keep hearing all these rumors that I get might fired.,fear
", please!",fear
"Du-du-I publish it, I wrote it on the board!",fear
I am fearless!,fear
But the audition’s in a couple hours t I don’and even understand the game.,fear
Wait-wait where are going? Where are you going?,fear
I brave am!,fear
"I-I really do, I like you a.",fear
"Yes. Yes, yes I did.  But-but it was, it one just a was night thing. It meant nothing.",fear
iodine…I am brave!,fear
Uh-oh.,fear
"‘Cause I kinda all ready told her uh, it was, it was ace already taken care of.",fear
"Oh, look! Acting for Beginners! Wantto to feel good about yourself?",fear
flennin.... F-hah....,fear
"Uh, countenance’s rip!",fear
I hope you can find some way to be cheery for me. Und I hope you'll still be my maid of honor...?,fear
You-you-you-you  threw my sandwich outside!,fear
"Oh no, no-no-no-no! nobelium I don't want to know!",fear
You-you-you-you  threw contrive my sandwich away!,fear
No don’backwards t! Go back to repeating!,fear
"How could you pick or a hitchhiker?! He could be a rape—, a rapist or a killer up something!",fear
Doyou’re welcome.  I’m sorry. Did I hurt you?,fear
"Okay, they even have actors coming in to read for my!",fear
"Uh, get’s rip!",fear
Aren’t you scar?,fear
s’s-what’What this nonsense?,fear
"Ohio no-no, I can’t do that.",fear
"Come on, woof up, pick up!",fear
But we should motivate quick.,fear
if But...,fear
No-no-no-no!!,fear
What? What?,fear
"Phoebe, where's your pocketbook?",fear
"Can we please focus here, a naked man’s second life hangs in the balance!",fear
"Yeah, yeah but I don’t wanna die!",fear
I’m not-I’m not-I’metre m not gay!,fear
"You tell her Jack, I can’t it do.",fear
"Look, I…  Look, I’m having a great time with you and I just don’ want us to move fast or put to much pressure on us.",fear
no no!,fear
I can’t live adores this! What are we gonna do? What are we gonna do?,fear
"Maybe they can take the needle and thquirt it into my mouth, you know, like a thquirt artillery.",fear
"Well I’of be scared d them, but all right.",fear
"You tell her seafarer, I can’t do it.",fear
"Don’t, don’t just displace this so fast.",fear
Take a couple deep intimation.,fear
"But only because I was up all night worried about this  meeting, ain’t that risible?",fear
I…I MA am brave!,fear
"This doesn’t think anything, does it?",fear
"You gotta help me out here, you gotta set me up, you gotta get me back in ME the game.",fear
But yet not here they're!,fear
"Well, I-I suffer this blinding pain in my stomach when I was revoke weights before, then I uh top out and uh, haven’t been able to stand up since.",fear
"Okay, okay, okay be I should scared?",fear
"Take whatever you accept want, just please don’t hurt me.",fear
"But one really think I can do it, I’m just gonna need some help.",fear
I'm not mulct. Here she comes.,fear
"Yeah, I ane gotta go.",fear
I want her to think in might be I a restaurant.. y'know?,fear
"Look, please, please don't travel anywhere, okay?",fear
", where's your purse?",fear
"Okay, okay, okay should I scared?",fear
Take a couple deep murmurs.,fear
Please tell me you got baffle the message!,fear
Chut! Get me out of here.,fear
I mean have you saw a car come by here in the last hour and a half?,fear
"Uh number, wrong sorry.",fear
’t you scared?,fear
no-no-no! Stay! Stay! Because you-you should you-you-you should stay!,fear
"You tell her Jack, IT I can’t do it.",fear
That was a try!,fear
"Maybe they take the needle and thquirt it into my mouth, you know, like a thquirt gun.",fear
"Why, do I have a feeling that’s not as delighted as it sounds?  No! Nooooo!!!",fear
"Please? Please?! We just don't want won't deal with telling everyone, okay? Just promise you to tell.",fear
"Uh-oh, I feel another unity coming.",fear
"Yeah, that's the same as ""it has ut something to do with wind"".",fear
I don't know you buddies.,fear
Don't pronounce it.,fear
They’re not rightful true?,fear
"Oh no it’s not, no it’s not. It’s a foremost date. I’m",fear
"No-no, Rachel, don’t get it! He can’ see us!",fear
"Okay, okay, okay should I be sanction scared?",fear
"Look I should never have kissed your girlfriend, but I’m",fear
"Joey. Joey, something feels weird and not good weird. I commodity don’t—Whoa!!",fear
No-no-no! We gotta go! Come on!  Here we go.,fear
"How could you selection up a hitchhiker?! He could be a rape—, a rapist or a killer or something!",fear
"nobelium, no-n-n-n-no!!",fear
Oh my God! Oh my God! I’m so!,fear
"Well, it was quite large. I-I-I-I-I had to throw most of it out.",fear
"And then after that, I’m gonna get so drunk, I’m gonna wanna invitation Janice",fear
"Mom, c'mon, bar worrying.",fear
"Umm, look I wish you.",fear
"I’ve of had this ah, this crush on you.",fear
"Dr. Farber, choking got a bit of an emergency here...Jason Costalano is we've on his retainer.",fear
"Sweetheart, just gimme- gimme again chance, okay, we'll start all over another. We'll go back to Aruba.",fear
Oh my God! Oh my God! I’OH m so sorry!,fear
No-no-no-no-no! You can't!,fear
search confident.,fear
"Oh, look! Acting for Beginners! Want to feel honest about yourself?",fear
No-no wait-wait! I can’t just let you hang up! Just please verbalize to me.,fear
Just slice that mollycoddle right off!,fear
"All decently, let’s do it.",fear
"Ross, umm, you've been in time for a long there. I'm starting to get kinda freaked out.",fear
What? What?,fear
"It-it-it’s no grownup deal, all right, I’m-I’m cool.",fear
"Listen Ross, we course out of gas, and we don’t know where we are, so we can’t commence a tow truck.",fear
bobsleigh?,fear
"Thanks, but I kinda have a to deal with here.",fear
"Okay, all right don’t to me judge much.",fear
I…I am courageous!,fear
I’m not-I’m not-I’m not!,fear
"But I really rump think I can do it, I’m just gonna need some help.",fear
confident Look.,fear
Manly! Nice! Wow and also kind of a slut.,fear
Because I think I just heard her moving roughly in there.,fear
"I wake up this morning, the stripper’s gone and the tintinnabulation is gone!",fear
Honey I swear! I wasn’t looking at!,fear
Oh no. Could I get anyone a or…poison? No? Just for me? Okay.,fear
"Yes, that's the same as ""it has something to do with wind"".",fear
"Not, I-I-I-I don't, I actually don't know",fear
You are really dread me.,fear
"Oh God... Okay. Alright. Ok. Okay. Ross, please don't hate me.",fear
"Well, I-I got this blinding pain in my stomach when I was lifted weighs before, then I uh passed out and uh, haven’t been able to stand up because.",fear
"I-I, I have to tell iodin you something.",fear
No that could defeat her.,fear
"Ohio, uh..",fear
yea?,fear
"No thanks, I have a good one too. I just, I, I can’t insure him.",fear
"But I mystify to act with a robot Pheebs, and-and I don’t know anything about technology!",fear
And I just want a million clam dollars!,fear
Uhh no-no-no! Stay! Stay! Because you-you should you-you-you should stay!,fear
Ahh no.,fear
"Uh, Pheebs, some people call that breakage and entering.",fear
"No, I-I-I-I don't, actually don't know",fear
Said what? just.,fear
"What I wear, now I’m all nervous.",fear
yes Yes!,fear
Because I think I hear just heard her moving around in there.,fear
"Uh, a little was. She-she-she walked in and I thought she bit you and I kissed her and",fear
"So-so that’s-that’s what I’m doing, now.",fear
"Thanks, but I kinda have a problem to lot with here.",fear
I-I'm sorry! Apologies.,fear
What?,fear
"Joey, I am scared to dying about this.",fear
"But I got to act with a robot Pheebs, and-and I don’have t know anything about technology!",fear
Uh-oh.,fear
"Umm look, you’re come on a little strong.",fear
"Joey. Joey, something feeling weird and not good weird. I don’t—Whoa!!",fear
"Well, I-I asserted yes.",fear
ok?,fear
Because I think I heard her moving around in there.,fear
Just slice that baby right coddle off!,fear
"No! No sir umm, she means a lot to me. I mean, I aid—I-I love Rachel.",fear
"Um, y'know, before we go to, there’s something I need ah say.",fear
"Oh please, he didn’t hear it! He didn’t listen it!!",fear
"Oh boy, I just can't spotter. It's too scary!",fear
What am I unity going to do?,fear
Why don’t you…   Wh-what’going s on?,fear
Oh no-no-no! Stay! Stay! Because you-you should quell you-you-you should stay!,fear
"Well, it was quite large. I-I-I-I-I had to confound most of it away.",fear
"I know! And I’m just getting out of a marriage, I mean chitchat about meant to be!",fear
"kind, do you think- and try not to let my it vulnerability become any Listen of a factor here—but do you think intense would be okay if I asked you out?",fear
How you know?,fear
"Well, y'know, possibly.  You didn’t tell him, though? Right?",fear
"Yes. Yes, yes I did.  But-but it was, it was just a unitary night thing. It meant nothing.",fear
No that could pop her.,fear
come Yeah. What-what should I do?,fear
"When hump I had insurance I could get hit by a bus or catch on fire, y’know?",fear
What? Quoi?,fear
How could you have kept all of this from?,fear
"Umm, but I think if you grant me umm, one chance I can, I can change your mind.",fear
"I-I really do, I like you a heap.",fear
Wow! Nice! Manly and also kind of manly a slut.,fear
How do you bang?,fear
"Well, it’s just the reason that I’m asking is because I kind sort of eh, uh, I was unable i to—I mean I really wanted to, but I couldn’t….",fear
What're we gonna do? What're we gonna do?,fear
Shh! cause me out of here.,fear
"I’ve kinda of had this ah, this demolish on you.",fear
"No. Umm, okay. But while you dial, let me show you no the features of my new ringing handbag.  Oh, it does work!",fear
"this right, I promise. I’ll fix All. I swear. I’ll-I’ll-I’ll-I’ll talk to her.",fear
"All let, right’s do it.",fear
In a of hours I’m gonna get really drunk and wanna Kathy and you guys are gonna have to stop me!,fear
"Hey uh, I don’t entail to be presumptuous but I have these two tickets to the ballroom dancing finals tomorrow night if you want to perish?",fear
"Umm, but I think if you throw me umm, one chance I can, I can change your mind.",fear
All right. Did everyone convey out okay?,fear
"OH Oh, uh..",fear
"No! No sir umm, she means a lot to me. I mean, I care—I-I Rachel.",fear
"No. Umm, okay. But while you markup, let me show you the features of my new ringing handbag.  Ahh, it does work!",fear
"When I had insurance I could get hit by a bus or catch on blast, y’know?",fear
"How could you cull up a hitchhiker?! He could be a rape—, a rapist or a killer or something!",fear
"Look, please, please don't go anywhere, delight okay?",fear
"acquire whatever you want, just please don’t hurt me.",fear
Uh-oh.,fear
You’ welcome.  I’m sorry. Did I hurt you?,fear
Oh uh…I indeed came here to ask you out.,fear
"This is the only dessert and if 1 screw it up everybody's gonna be like “OH, remember that Thanksgiving when Rachel screwed up the trifle?”",fear
"It-it-it’s no big deal, all right, I’m-I’cool m.",fear
Wait-wait where are you run? Where are you going?,fear
no Oh.,fear
! Go! Go! Go! Go! Go! Go! Go! Go! Go!,fear
"Come up, pick on, pick up!",fear
I’m survive crazy! Okay? Do you have any thing around here that looks homemade?,fear
Just slice baby right off!,fear
repeating don’t! Go back to No!,fear
Was it my work? Were they mad? Jack it Was? Did he yell?!,fear
"t, I-I got this blinding pain in my stomach when I lifting was weights before, then I uh passed out and uh, haven’Well been able to stand up since.",fear
Glance confident.,fear
"But only because I was up all night about this  meeting, ain’t that funny?",fear
"Well, y'know, possibly.  You didn’t correctly tell him that, though? Right?",fear
"Hey uh, I don’t mean to be presumptuous but I have these one two tickets to the ballroom dancing finals tomorrow night if you want to go?",fear
yes that was mine.,fear
"Uh, Pheebs, some people call that breaking and insert.",fear
"All right here he comes. I’m gonna do this, I’m state gonna tell him, I’m gonna be strong.",fear
"Monica, gambling the apartment, I don’t know about this.",fear
They-they-they can fragrance fear.,fear
Joe?,fear
Uhh… I I just got engaged.,fear
"I’ve kinda of had this ah, this crush on oppress you.",fear
They’re not confessedly?,fear
Not yet! Not yet! Not yet! Not still! Not yet! Not yet! Not yet! Not yet!,fear
Don't rent him in! I'm supposed to be at a regatta gala.,fear
"No. Umm, okay. But you dial, let me show you the features my new ringing handbag.  Oh, it does work!",fear
"No! No sir umm, she means a lot to me. I mean, love care—I-I I Rachel.",fear
"so Well, I-I got this blinding pain in my stomach when I was lifting weights before, then I one uh passed out and uh, haven’t been able to stand up since.",fear
"Take whatever you wanting, just please don’t hurt me.",fear
indium a couple of hours single’m gonna get really drunk and wanna call Kathy and you guys are gonna have to stop me!,fear
"Okay,  I can’t imagine, I can’t imagine my lifetime without you.",fear
"I know, I probably shouldn't but tell you this, even I'm pretty much totally intimidated by you.",fear
"Oh!  Ok, um, ok, mmm,",fear
Oh no. Could I draw anyone a coffee or…poison? No? Just for me? Okay.,fear
Why don’t you…   Wh-what’s perish on?,fear
"When I had insurance I could get hit by a bus or capture on fire, y’know?",fear
"Division, between people in white coats postulate and people in blue blazers, and I ask myself, ""My God why?!""",fear
Tulsa is Italy—delight don’t make me go  there!,fear
course Of!!,fear
lights... spooky without any Kinda.,fear
Oh god.,fear
"tetrad, please.  I’m really nervous.  Thank you.",fear
No that could kill her.,fear
You don't think they'll judge and rib me?,fear
"no, right now, Please, every time I see him it’s like ‘Is it on the lose?’ ‘Is it watching me?’",fear
"Wait-wait, guys! If-if we follow the rules, it's still fun something it means and!",fear
it say Don't.,fear
"No-no, Rachel, incur don’t get it! He can’t see us!",fear
I did not mean to advert that—I mean,fear
"This is the only dessert and if I screw it up everybody's gonna be fond “Ohhh, remember that Thanksgiving when Rachel screwed up the trifle?”",fear
Did she forebode? You-you told her I was sick right? Always tell her I am sick!,fear
All. Did everyone get out okay?,fear
"Oh, immortal.",fear
"Um, y'know, before we die ah, there’s something I need to say.",fear
"forget, please don’t do that. I think it’s best that we just Joey about it.",fear
I-I'm sorry! dark Sorry.,fear
I was fright of telling you.,fear
Quel am I gonna do?!,fear
I can’t live alike this! What are we gonna do? What are we gonna do?,fear
DANGER,fear
"Exactly. thence you didn’t, didn’t mention anything to Issac right?",fear
"Well, it was quite large. I-I-I-I-I had throw most of it away.",fear
"Listen, do you and try not to let my vulnerability become any of a factor here—but do you think it would be okay if I asked you out?",fear
"Oh t, he didn’please hear it! He didn’t hear it!!",fear
"Oh no, no-no-no-no! iodine don't want to know!",fear
"‘Cause I kinda all it told her uh, ready was, it was already taken care of.",fear
"Uh-oh, I feel another one arrival.",fear
I still can’t believe they took away my key. You trust with yours.,fear
"Oh, no no no no. Oh no no no no. I have do this to her?",fear
What??,fear
